idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-04T11:32:39.906189,0.0,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-39.901_000.png
2,2025-09-04T11:32:40.420953,0.501,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-40.416_001.png
3,2025-09-04T11:32:40.910178,1.001,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-40.906_002.png
4,2025-09-04T11:32:41.408012,1.501,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-41.404_003.png
5,2025-09-04T11:32:41.906876,2.001,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-41.903_004.png
6,2025-09-04T11:32:42.406959,2.502,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-42.402_005.png
7,2025-09-04T11:32:42.911664,3.002,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-42.907_006.png
8,2025-09-04T11:32:43.409966,3.502,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-43.406_007.png
9,2025-09-04T11:32:43.914322,4.002,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-43.910_008.png
10,2025-09-04T11:32:44.417607,4.5,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-44.412_009.png
11,2025-09-04T11:32:44.905901,5.002,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-44.902_010.png
12,2025-09-04T11:32:45.412060,5.502,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-45.407_011.png
13,2025-09-04T11:32:45.908250,6.002,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-45.904_012.png
14,2025-09-04T11:32:46.410881,6.501,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-46.407_013.png
15,2025-09-04T11:32:46.911577,7.002,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-46.906_014.png
16,2025-09-04T11:32:47.420805,7.502,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-47.416_015.png
17,2025-09-04T11:32:47.905473,8.001,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-47.901_016.png
18,2025-09-04T11:32:48.406989,8.501,,,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_2025-09-04_11-32-48.403_017.png
