x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.002,True,1.0,0.002,2025-09-08 15:46:00.758,2025-09-08 15:46:12.430,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y0mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y0mm_ocr.csv,18,"2675, 2794, 2741, 2701, 2701, 2638, 2657, 2673, 2686, 2615",2688.10,10,"15:46:05, 15:46:05, 15:46:06, 15:46:06, 15:46:07, 15:46:07, 15:46:08, 15:46:08, 15:46:09, 15:46:09"
0.35,0.001,0.002,True,1.0,0.00224,2025-09-08 15:46:12.433,2025-09-08 15:46:21.690,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y1mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y1mm_ocr.csv,18,"2733, 2668, 2629, 2639, 2627, 2656, 2622, 2678, 2629, 2739",2662.00,10,"15:46:14, 15:46:15, 15:46:15, 15:46:16, 15:46:16, 15:46:17, 15:46:17, 15:46:18, 15:46:18, 15:46:19"
0.35,0.002,0.002,True,1.0,0.00283,2025-09-08 15:46:21.693,2025-09-08 15:46:30.955,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y2mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y2mm_ocr.csv,18,"2642, 2572, 2631, 2675, 2677, 2595, 2538, 2626, 2643, 2639",2623.80,10,"15:46:24, 15:46:24, 15:46:25, 15:46:25, 15:46:26, 15:46:26, 15:46:27, 15:46:27, 15:46:28, 15:46:28"
0.35,0.003,0.002,True,1.0,0.00361,2025-09-08 15:46:30.958,2025-09-08 15:46:40.224,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y3mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y3mm_ocr.csv,18,"2570, 2570, 2552, 2498, 2548, 2624, 2563, 2499, 2523, 2547",2549.40,10,"15:46:33, 15:46:33, 15:46:34, 15:46:34, 15:46:35, 15:46:35, 15:46:36, 15:46:36, 15:46:37, 15:46:37"
0.35,0.004,0.002,True,1.0,0.00447,2025-09-08 15:46:40.230,2025-09-08 15:46:49.490,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y4mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y4mm_ocr.csv,18,"2470, 2336, 2365, 2382, 2397, 2391, 2405, 2327, 2350, 2428",2385.10,10,"15:46:42, 15:46:43, 15:46:43, 15:46:44, 15:46:44, 15:46:45, 15:46:45, 15:46:46, 15:46:46, 15:46:47"
0.35,0.005,0.002,True,1.0,0.00539,2025-09-08 15:46:49.493,2025-09-08 15:46:58.757,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x350mm_y5mm/raster_log_2025-09-08 15:45:58.716_z2mm_x350mm_y5mm_ocr.csv,18,"1927, 1941, 1909, 1861, 1871, 1919, 1929, 1792, 1807, 1882",1883.80,10,"15:46:51, 15:46:52, 15:46:52, 15:46:53, 15:46:53, 15:46:54, 15:46:54, 15:46:55, 15:46:55, 15:46:56"
0.351,0.005,0.002,True,1.0,0.00548,2025-09-08 15:46:58.760,2025-09-08 15:47:08.024,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x351mm_y5mm/raster_log_2025-09-08 15:45:58.716_z2mm_x351mm_y5mm_ocr.csv,18,"1679, 1655, 1671, 1664, 1579, 1557, 1601, 1637, 1637, 1564",1624.40,10,"15:47:01, 15:47:01, 15:47:02, 15:47:02, 15:47:03, 15:47:03, 15:47:04, 15:47:04, 15:47:05, 15:47:05"
0.351,0.004,0.002,True,1.0,0.00458,2025-09-08 15:47:08.026,2025-09-08 15:47:17.290,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x351mm_y4mm/raster_log_2025-09-08 15:45:58.716_z2mm_x351mm_y4mm_ocr.csv,18,"2257, 2232, 2248, 2183, 2203, 2205, 2276, 2305, 2192, 2189",2229.00,10,"15:47:10, 15:47:10, 15:47:11, 15:47:11, 15:47:12, 15:47:12, 15:47:13, 15:47:13, 15:47:14, 15:47:14"
0.351,0.003,0.002,True,1.0,0.00374,2025-09-08 15:47:17.293,2025-09-08 15:47:26.557,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x351mm_y3mm/raster_log_2025-09-08 15:45:58.716_z2mm_x351mm_y3mm_ocr.csv,18,"2454, 2454, 2467, 2460, 2473, 2622, 2622, 2496, 2501, 2501",2505.00,10,"15:47:19, 15:47:20, 15:47:20, 15:47:21, 15:47:21, 15:47:22, 15:47:22, 15:47:23, 15:47:23, 15:47:24"
0.351,0.002,0.002,True,1.0,0.003,2025-09-08 15:47:26.560,2025-09-08 15:47:35.824,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z2mm/x351mm_y2mm/raster_log_2025-09-08 15:45:58.716_z2mm_x351mm_y2mm_ocr.csv,18,"2610, 2594, 2559, 2559, 2537, 2541, 2571, 2541, 2494, 2652",2565.80,10,"15:47:28, 15:47:29, 15:47:29, 15:47:30, 15:47:30, 15:47:31, 15:47:31, 15:47:32, 15:47:32, 15:47:33"
