idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:24:15.126578,0.001,551,551,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-15.125_000.png
2,2025-09-08T15:24:15.379636,0.25,266,266,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-15.379_001.png
3,2025-09-08T15:24:15.628466,0.501,266,266,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-15.627_002.png
4,2025-09-08T15:24:15.877000,0.751,160,160,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-15.876_003.png
5,2025-09-08T15:24:16.133318,1.001,160,160,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-16.132_004.png
6,2025-09-08T15:24:16.373755,1.251,8,8,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-16.373_005.png
7,2025-09-08T15:24:16.625407,1.501,8,8,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-16.624_006.png
8,2025-09-08T15:24:16.872724,1.751,8,8,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-16.872_007.png
9,2025-09-08T15:24:17.131160,2.001,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-17.130_008.png
10,2025-09-08T15:24:17.376690,2.251,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-17.376_009.png
11,2025-09-08T15:24:17.625093,2.501,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-17.624_010.png
12,2025-09-08T15:24:17.877162,2.751,6,6,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-17.876_011.png
13,2025-09-08T15:24:18.128404,3.001,6,6,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-18.127_012.png
14,2025-09-08T15:24:18.374306,3.251,6,6,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-18.373_013.png
15,2025-09-08T15:24:18.625589,3.501,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-18.625_014.png
16,2025-09-08T15:24:18.873164,3.751,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-18.872_015.png
17,2025-09-08T15:24:19.125692,4.0,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-19.125_016.png
18,2025-09-08T15:24:19.375665,4.251,7,7,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-19.375_017.png
19,2025-09-08T15:24:19.626799,4.501,7,7,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-19.626_018.png
20,2025-09-08T15:24:19.877918,4.751,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-19.877_019.png
21,2025-09-08T15:24:20.126160,5.001,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-20.125_020.png
22,2025-09-08T15:24:20.374275,5.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-20.373_021.png
23,2025-09-08T15:24:20.626611,5.5,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-20.626_022.png
24,2025-09-08T15:24:20.874324,5.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-20.873_023.png
25,2025-09-08T15:24:21.131658,6.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-21.131_024.png
26,2025-09-08T15:24:21.375735,6.251,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-21.375_025.png
27,2025-09-08T15:24:21.633220,6.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-21.632_026.png
28,2025-09-08T15:24:21.875575,6.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-21.874_027.png
29,2025-09-08T15:24:22.126658,7.001,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-22.126_028.png
30,2025-09-08T15:24:22.378016,7.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-22.377_029.png
31,2025-09-08T15:24:22.628391,7.501,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-22.627_030.png
32,2025-09-08T15:24:22.875108,7.751,5,5,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-22.874_031.png
33,2025-09-08T15:24:23.124005,8.001,5,5,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x360mm_y0mm/raster_log_2025-09-08 15:15:44.722_z1mm_x360mm_y0mm_2025-09-08_15-24-23.123_032.png
