x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.27499999999999997,-0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.222,2025-08-18 16:22:27,2025-08-18 16:22:29
0.27499999999999997,-0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.222,2025-08-18 16:22:29,2025-08-18 16:22:33
0.27499999999999997,-0.02500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:22:33,2025-08-18 16:22:35
0.27499999999999997,-0.02500000000000001,0.2,towards_box,10.0,False,0.3,0.2104,,
0.27499999999999997,0.024999999999999994,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:22:35,2025-08-18 16:22:37
0.27499999999999997,0.024999999999999994,0.2,towards_box,10.0,False,0.3,0.2104,,
0.27499999999999997,0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.222,2025-08-18 16:22:37,2025-08-18 16:22:39
0.27499999999999997,0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.222,2025-08-18 16:22:39,2025-08-18 16:22:43
0.32499999999999996,-0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:22:43,2025-08-18 16:22:45
0.32499999999999996,-0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:22:45,2025-08-18 16:22:47
0.32499999999999996,-0.02500000000000001,0.2,towards_box,0.0,True,1.0,0.1982,2025-08-18 16:22:47,2025-08-18 16:22:49
0.32499999999999996,-0.02500000000000001,0.2,towards_box,10.0,True,1.0,0.1982,2025-08-18 16:22:49,2025-08-18 16:22:51
0.32499999999999996,0.024999999999999994,0.2,towards_box,0.0,True,1.0,0.1982,2025-08-18 16:22:51,2025-08-18 16:22:53
0.32499999999999996,0.024999999999999994,0.2,towards_box,10.0,True,1.0,0.1982,2025-08-18 16:22:53,2025-08-18 16:22:55
0.32499999999999996,0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:22:55,2025-08-18 16:22:57
0.32499999999999996,0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:22:57,2025-08-18 16:22:59
0.375,-0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:22:59,2025-08-18 16:23:02
0.375,-0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:23:02,2025-08-18 16:23:04
0.375,-0.02500000000000001,0.2,towards_box,0.0,True,1.0,0.1982,2025-08-18 16:23:04,2025-08-18 16:23:06
0.375,-0.02500000000000001,0.2,towards_box,10.0,True,1.0,0.1982,2025-08-18 16:23:06,2025-08-18 16:23:08
0.375,0.024999999999999994,0.2,towards_box,0.0,True,1.0,0.1982,2025-08-18 16:23:08,2025-08-18 16:23:10
0.375,0.024999999999999994,0.2,towards_box,10.0,True,1.0,0.1982,2025-08-18 16:23:10,2025-08-18 16:23:12
0.375,0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:23:12,2025-08-18 16:23:14
0.375,0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:23:14,2025-08-18 16:23:16
0.425,-0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.222,2025-08-18 16:23:16,2025-08-18 16:23:18
0.425,-0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.222,2025-08-18 16:23:18,2025-08-18 16:23:20
0.425,-0.02500000000000001,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:23:20,2025-08-18 16:23:22
0.425,-0.02500000000000001,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:23:22,2025-08-18 16:23:24
0.425,0.024999999999999994,0.2,towards_box,0.0,True,1.0,0.2104,2025-08-18 16:23:24,2025-08-18 16:23:27
0.425,0.024999999999999994,0.2,towards_box,10.0,True,1.0,0.2104,2025-08-18 16:23:27,2025-08-18 16:23:29
0.425,0.07500000000000001,0.2,towards_box,0.0,True,1.0,0.222,2025-08-18 16:23:29,2025-08-18 16:23:31
0.425,0.07500000000000001,0.2,towards_box,10.0,True,1.0,0.222,2025-08-18 16:23:31,2025-08-18 16:23:33
0.27499999999999997,-0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.409,2025-08-18 16:23:33,2025-08-18 16:23:36
0.27499999999999997,-0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.409,2025-08-18 16:23:36,2025-08-18 16:23:38
0.27499999999999997,-0.02500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:23:38,2025-08-18 16:23:40
0.27499999999999997,-0.02500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:23:40,2025-08-18 16:23:42
0.27499999999999997,0.024999999999999994,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:23:42,2025-08-18 16:23:44
0.27499999999999997,0.024999999999999994,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:23:44,2025-08-18 16:23:46
0.27499999999999997,0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.409,2025-08-18 16:23:46,2025-08-18 16:23:48
0.27499999999999997,0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.409,2025-08-18 16:23:48,2025-08-18 16:23:50
0.32499999999999996,-0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:23:50,2025-08-18 16:23:52
0.32499999999999996,-0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:23:52,2025-08-18 16:23:54
0.32499999999999996,-0.02500000000000001,0.4,towards_box,0.0,True,1.0,0.3966,2025-08-18 16:23:54,2025-08-18 16:23:56
0.32499999999999996,-0.02500000000000001,0.4,towards_box,10.0,True,1.0,0.3966,2025-08-18 16:23:56,2025-08-18 16:23:58
0.32499999999999996,0.024999999999999994,0.4,towards_box,0.0,True,1.0,0.3966,2025-08-18 16:23:58,2025-08-18 16:24:00
0.32499999999999996,0.024999999999999994,0.4,towards_box,10.0,True,1.0,0.3966,2025-08-18 16:24:00,2025-08-18 16:24:02
0.32499999999999996,0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:24:02,2025-08-18 16:24:04
0.32499999999999996,0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:24:04,2025-08-18 16:24:06
0.375,-0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:24:06,2025-08-18 16:24:09
0.375,-0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:24:09,2025-08-18 16:24:10
0.375,-0.02500000000000001,0.4,towards_box,0.0,True,1.0,0.3966,2025-08-18 16:24:10,2025-08-18 16:24:12
0.375,-0.02500000000000001,0.4,towards_box,10.0,True,1.0,0.3966,2025-08-18 16:24:12,2025-08-18 16:24:14
0.375,0.024999999999999994,0.4,towards_box,0.0,True,1.0,0.3966,2025-08-18 16:24:14,2025-08-18 16:24:16
0.375,0.024999999999999994,0.4,towards_box,10.0,True,1.0,0.3966,2025-08-18 16:24:16,2025-08-18 16:24:18
0.375,0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:24:18,2025-08-18 16:24:20
0.375,0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:24:20,2025-08-18 16:24:22
0.425,-0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.409,2025-08-18 16:24:22,2025-08-18 16:24:25
0.425,-0.07500000000000001,0.4,towards_box,10.0,True,1.0,0.409,2025-08-18 16:24:25,2025-08-18 16:24:26
0.425,-0.02500000000000001,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:24:26,2025-08-18 16:24:28
0.425,-0.02500000000000001,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:24:28,2025-08-18 16:24:30
0.425,0.024999999999999994,0.4,towards_box,0.0,True,1.0,0.4028,2025-08-18 16:24:30,2025-08-18 16:24:33
0.425,0.024999999999999994,0.4,towards_box,10.0,True,1.0,0.4028,2025-08-18 16:24:33,2025-08-18 16:24:35
0.425,0.07500000000000001,0.4,towards_box,0.0,True,1.0,0.409,2025-08-18 16:24:35,2025-08-18 16:24:37
0.425,0.07500000000000001,0.4,towards_box,10.0,False,-1.0,0.409,,
