x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.3,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 14:59:39,2025-08-18 14:59:44
0.3,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 14:59:44,2025-08-18 14:59:47
0.3,-0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 14:59:47,2025-08-18 14:59:50
0.3,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 14:59:50,2025-08-18 14:59:54
0.3,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 14:59:54,2025-08-18 14:59:57
0.3,0.0,0.1,x,20.0,True,1.0,0.1074,2025-08-18 14:59:57,2025-08-18 15:00:00
0.3,0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 15:00:00,2025-08-18 15:00:03
0.3,0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 15:00:03,2025-08-18 15:00:07
0.3,0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 15:00:07,2025-08-18 15:00:10
0.35,-0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 15:00:10,2025-08-18 15:00:13
0.35,-0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 15:00:13,2025-08-18 15:00:17
0.35,-0.05,0.1,x,20.0,True,1.0,0.1074,2025-08-18 15:00:17,2025-08-18 15:00:20
