x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.3,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 15:01:05,2025-08-18 15:01:09
0.3,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 15:01:09,2025-08-18 15:01:12
0.3,-0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 15:01:12,2025-08-18 15:01:16
0.3,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 15:01:16,2025-08-18 15:01:19
0.3,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 15:01:19,2025-08-18 15:01:22
0.3,0.0,0.1,x,20.0,True,1.0,0.1074,2025-08-18 15:01:22,2025-08-18 15:01:25
0.3,0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 15:01:25,2025-08-18 15:01:29
0.3,0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 15:01:29,2025-08-18 15:01:32
0.3,0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 15:01:32,2025-08-18 15:01:35
0.35,-0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 15:01:35,2025-08-18 15:01:39
0.35,-0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 15:01:39,2025-08-18 15:01:42
0.35,-0.05,0.1,x,20.0,True,1.0,0.1074,2025-08-18 15:01:42,2025-08-18 15:01:45
0.35,0.0,0.1,x,0.0,True,1.0,0.095,2025-08-18 15:01:45,2025-08-18 15:01:49
0.35,0.0,0.1,x,10.0,True,1.0,0.095,2025-08-18 15:01:49,2025-08-18 15:01:52
0.35,0.0,0.1,x,20.0,True,1.0,0.095,2025-08-18 15:01:52,2025-08-18 15:01:55
0.35,0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 15:01:55,2025-08-18 15:01:59
0.35,0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 15:01:59,2025-08-18 15:02:02
0.35,0.05,0.1,x,20.0,True,1.0,0.1074,2025-08-18 15:02:02,2025-08-18 15:02:05
0.4,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 15:02:05,2025-08-18 15:02:09
0.4,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 15:02:09,2025-08-18 15:02:12
0.4,-0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 15:02:12,2025-08-18 15:02:15
0.4,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 15:02:15,2025-08-18 15:02:18
0.4,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 15:02:18,2025-08-18 15:02:22
0.4,0.0,0.1,x,20.0,True,1.0,0.1074,2025-08-18 15:02:22,2025-08-18 15:02:25
