x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.325,0.0,0.25,x,0.0,True,1.0,0.245,2025-08-18 11:12:22,2025-08-18 11:12:25
0.325,0.0,0.25,x,10.0,True,1.0,0.245,2025-08-18 11:12:25,2025-08-18 11:12:28
0.325,0.0,0.25,x,-10.0,True,1.0,0.245,2025-08-18 11:12:28,2025-08-18 11:12:31
0.325,0.05,0.25,x,0.0,True,1.0,0.25,2025-08-18 11:12:31,2025-08-18 11:12:34
0.325,0.05,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:12:34,2025-08-18 11:12:37
0.325,0.05,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:12:37,2025-08-18 11:12:40
0.375,-0.05,0.25,x,0.0,True,1.0,0.255,2025-08-18 11:12:40,2025-08-18 11:12:44
0.375,-0.05,0.25,x,10.0,True,1.0,0.255,2025-08-18 11:12:44,2025-08-18 11:12:47
0.375,-0.05,0.25,x,-10.0,True,1.0,0.255,2025-08-18 11:12:47,2025-08-18 11:12:50
0.375,0.0,0.25,x,0.0,True,1.0,0.25,2025-08-18 11:12:50,2025-08-18 11:12:53
0.375,0.0,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:12:53,2025-08-18 11:12:56
0.375,0.0,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:12:56,2025-08-18 11:12:59
0.375,0.05,0.25,x,0.0,True,1.0,0.255,2025-08-18 11:12:59,2025-08-18 11:13:02
0.375,0.05,0.25,x,10.0,True,1.0,0.255,2025-08-18 11:13:02,2025-08-18 11:13:05
0.375,0.05,0.25,x,-10.0,True,1.0,0.255,2025-08-18 11:13:05,2025-08-18 11:13:08
0.275,-0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:13:08,2025-08-18 11:13:11
0.275,-0.05,0.3,x,10.0,True,1.0,0.3034,2025-08-18 11:13:11,2025-08-18 11:13:14
0.275,-0.05,0.3,x,-10.0,True,1.0,0.3034,2025-08-18 11:13:14,2025-08-18 11:13:18
0.275,0.0,0.3,x,0.0,True,1.0,0.2992,2025-08-18 11:13:18,2025-08-18 11:13:20
0.275,0.0,0.3,x,10.0,True,1.0,0.2992,2025-08-18 11:13:20,2025-08-18 11:13:23
0.275,0.0,0.3,x,-10.0,True,1.0,0.2992,2025-08-18 11:13:23,2025-08-18 11:13:26
0.275,0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:13:26,2025-08-18 11:13:29
