x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.275,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 14:52:44,2025-08-18 14:52:51
0.275,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 14:52:51,2025-08-18 14:52:54
0.275,-0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 14:52:54,2025-08-18 14:52:58
0.275,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 14:52:58,2025-08-18 14:53:01
0.275,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 14:53:01,2025-08-18 14:53:04
0.275,0.0,0.1,x,20.0,True,1.0,0.1074,2025-08-18 14:53:04,2025-08-18 14:53:07
0.275,0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 14:53:07,2025-08-18 14:53:11
0.275,0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 14:53:11,2025-08-18 14:53:14
0.275,0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 14:53:14,2025-08-18 14:53:17
0.325,-0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 14:53:17,2025-08-18 14:53:20
0.325,-0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 14:53:20,2025-08-18 14:53:24
0.325,-0.05,0.1,x,20.0,True,1.0,0.1074,2025-08-18 14:53:24,2025-08-18 14:53:27
0.325,0.0,0.1,x,0.0,True,1.0,0.095,2025-08-18 14:53:27,2025-08-18 14:53:30
0.325,0.0,0.1,x,10.0,True,1.0,0.095,2025-08-18 14:53:30,2025-08-18 14:53:33
0.325,0.0,0.1,x,20.0,True,1.0,0.095,2025-08-18 14:53:33,2025-08-18 14:53:36
0.325,0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 14:53:36,2025-08-18 14:53:40
0.325,0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 14:53:40,2025-08-18 14:53:43
0.325,0.05,0.1,x,20.0,True,1.0,0.1074,2025-08-18 14:53:43,2025-08-18 14:53:46
0.375,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 14:53:46,2025-08-18 14:53:50
0.375,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 14:53:50,2025-08-18 14:53:53
0.375,-0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 14:53:53,2025-08-18 14:53:57
0.375,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 14:53:57,2025-08-18 14:54:01
0.375,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 14:54:01,2025-08-18 14:54:04
0.375,0.0,0.1,x,20.0,True,1.0,0.1074,2025-08-18 14:54:04,2025-08-18 14:54:07
0.375,0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 14:54:07,2025-08-18 14:54:11
0.375,0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 14:54:11,2025-08-18 14:54:14
0.375,0.05,0.1,x,20.0,True,1.0,0.1184,2025-08-18 14:54:14,2025-08-18 14:54:17
0.275,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 14:54:17,2025-08-18 14:54:22
0.275,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 14:54:22,2025-08-18 14:54:25
0.275,-0.05,0.2,x,20.0,True,1.0,0.2074,2025-08-18 14:54:25,2025-08-18 14:54:28
