x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.285,-0.065,0.1,x,0.0,True,1.0,0.1322,2025-08-18 15:06:22,2025-08-18 15:06:25
0.285,-0.065,0.1,x,10.0,True,1.0,0.1322,2025-08-18 15:06:25,2025-08-18 15:06:27
0.285,-0.065,0.1,x,20.0,True,1.0,0.1322,2025-08-18 15:06:27,2025-08-18 15:06:29
0.285,-0.055,0.1,x,0.0,True,1.0,0.1276,2025-08-18 15:06:29,2025-08-18 15:06:32
0.285,-0.055,0.1,x,10.0,True,1.0,0.1276,2025-08-18 15:06:32,2025-08-18 15:06:34
0.285,-0.055,0.1,x,20.0,True,1.0,0.1276,2025-08-18 15:06:34,2025-08-18 15:06:36
0.285,-0.045,0.1,x,0.0,True,1.0,0.1236,2025-08-18 15:06:36,2025-08-18 15:06:39
0.285,-0.045,0.1,x,10.0,True,1.0,0.1236,2025-08-18 15:06:39,2025-08-18 15:06:41
0.285,-0.045,0.1,x,20.0,True,1.0,0.1236,2025-08-18 15:06:41,2025-08-18 15:06:43
0.285,-0.035,0.1,x,0.0,True,1.0,0.1203,2025-08-18 15:06:43,2025-08-18 15:06:45
0.285,-0.035,0.1,x,10.0,True,1.0,0.1203,2025-08-18 15:06:45,2025-08-18 15:06:48
0.285,-0.035,0.1,x,20.0,True,1.0,0.1203,2025-08-18 15:06:48,2025-08-18 15:06:50
0.285,-0.025,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:06:50,2025-08-18 15:06:53
0.285,-0.025,0.1,x,10.0,True,1.0,0.1178,2025-08-18 15:06:53,2025-08-18 15:06:55
0.285,-0.025,0.1,x,20.0,True,1.0,0.1178,2025-08-18 15:06:55,2025-08-18 15:06:57
0.285,-0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:06:57,2025-08-18 15:07:00
0.285,-0.015,0.1,x,10.0,True,1.0,0.1161,2025-08-18 15:07:00,2025-08-18 15:07:04
0.285,-0.015,0.1,x,20.0,True,1.0,0.1161,2025-08-18 15:07:04,2025-08-18 15:07:06
0.285,-0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:07:06,2025-08-18 15:07:09
0.285,-0.0050000000000000044,0.1,x,10.0,True,1.0,0.1152,2025-08-18 15:07:09,2025-08-18 15:07:12
0.285,-0.0050000000000000044,0.1,x,20.0,True,1.0,0.1152,2025-08-18 15:07:12,2025-08-18 15:07:14
0.285,0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:07:14,2025-08-18 15:07:17
0.285,0.0050000000000000044,0.1,x,10.0,True,1.0,0.1152,2025-08-18 15:07:17,2025-08-18 15:07:19
0.285,0.0050000000000000044,0.1,x,20.0,True,1.0,0.1152,2025-08-18 15:07:19,2025-08-18 15:07:22
0.285,0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:07:22,2025-08-18 15:07:25
0.285,0.015,0.1,x,10.0,True,1.0,0.1161,2025-08-18 15:07:25,2025-08-18 15:07:27
0.285,0.015,0.1,x,20.0,True,1.0,0.1161,2025-08-18 15:07:27,2025-08-18 15:07:29
0.285,0.024999999999999994,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:07:29,2025-08-18 15:07:32
0.285,0.024999999999999994,0.1,x,10.0,True,1.0,0.1178,2025-08-18 15:07:32,2025-08-18 15:07:35
