x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.3,-0.025,0.2,x,0.0,True,1.0,0.1982,2025-08-18 10:57:22,2025-08-18 10:57:26
0.3,-0.025,0.2,x,10.0,True,1.0,0.1982,2025-08-18 10:57:26,2025-08-18 10:57:29
0.3,-0.025,0.2,x,-10.0,True,1.0,0.1982,2025-08-18 10:57:29,2025-08-18 10:57:32
0.3,0.025,0.2,x,0.0,True,1.0,0.1982,2025-08-18 10:57:32,2025-08-18 10:57:35
0.3,0.025,0.2,x,10.0,True,1.0,0.1982,2025-08-18 10:57:35,2025-08-18 10:57:38
0.3,0.025,0.2,x,-10.0,True,1.0,0.1982,2025-08-18 10:57:38,2025-08-18 10:57:41
0.35,-0.025,0.2,x,0.0,True,1.0,0.1982,2025-08-18 10:57:41,2025-08-18 10:57:45
0.35,-0.025,0.2,x,10.0,True,1.0,0.1982,2025-08-18 10:57:45,2025-08-18 10:57:48
0.35,-0.025,0.2,x,-10.0,True,1.0,0.1982,2025-08-18 10:57:48,2025-08-18 10:57:51
0.35,0.025,0.2,x,0.0,True,1.0,0.1982,2025-08-18 10:57:51,2025-08-18 10:57:54
0.35,0.025,0.2,x,10.0,True,1.0,0.1982,2025-08-18 10:57:54,2025-08-18 10:57:57
0.35,0.025,0.2,x,-10.0,True,1.0,0.1982,2025-08-18 10:57:57,2025-08-18 10:58:00
0.3,-0.025,0.25,x,0.0,True,1.0,0.2475,2025-08-18 10:58:00,2025-08-18 10:58:03
0.3,-0.025,0.25,x,10.0,True,1.0,0.2475,2025-08-18 10:58:03,2025-08-18 10:58:07
0.3,-0.025,0.25,x,-10.0,True,1.0,0.2475,2025-08-18 10:58:07,2025-08-18 10:58:10
0.3,0.025,0.25,x,0.0,True,1.0,0.2475,2025-08-18 10:58:10,2025-08-18 10:58:13
0.3,0.025,0.25,x,10.0,True,1.0,0.2475,2025-08-18 10:58:13,2025-08-18 10:58:16
0.3,0.025,0.25,x,-10.0,True,1.0,0.2475,2025-08-18 10:58:16,2025-08-18 10:58:19
0.35,-0.025,0.25,x,0.0,True,1.0,0.2475,2025-08-18 10:58:19,2025-08-18 10:58:23
0.35,-0.025,0.25,x,10.0,True,1.0,0.2475,2025-08-18 10:58:23,2025-08-18 10:58:25
0.35,-0.025,0.25,x,-10.0,True,1.0,0.2475,2025-08-18 10:58:26,2025-08-18 10:58:29
0.35,0.025,0.25,x,0.0,True,1.0,0.2475,2025-08-18 10:58:29,2025-08-18 10:58:32
0.35,0.025,0.25,x,10.0,True,1.0,0.2475,2025-08-18 10:58:32,2025-08-18 10:58:35
0.35,0.025,0.25,x,-10.0,True,1.0,0.2475,2025-08-18 10:58:35,2025-08-18 10:58:38
