x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.32499999999999996,-0.025,0.3,x,0.0,True,1.0,0.2971,2025-08-18 15:37:29,2025-08-18 15:37:32
0.32499999999999996,-0.025,0.3,x,10.0,True,1.0,0.2971,2025-08-18 15:37:32,2025-08-18 15:37:34
0.32499999999999996,-0.025,0.3,x,20.0,True,1.0,0.2971,2025-08-18 15:37:34,2025-08-18 15:37:36
0.32499999999999996,0.025,0.3,x,0.0,True,1.0,0.2971,2025-08-18 15:37:36,2025-08-18 15:37:38
0.32499999999999996,0.025,0.3,x,10.0,True,1.0,0.2971,2025-08-18 15:37:38,2025-08-18 15:37:40
0.32499999999999996,0.025,0.3,x,20.0,True,1.0,0.2971,2025-08-18 15:37:40,2025-08-18 15:37:42
0.37499999999999994,-0.025,0.3,x,0.0,True,1.0,0.2971,2025-08-18 15:37:42,2025-08-18 15:37:44
0.37499999999999994,-0.025,0.3,x,10.0,True,1.0,0.2971,2025-08-18 15:37:44,2025-08-18 15:37:46
0.37499999999999994,-0.025,0.3,x,20.0,True,1.0,0.2971,2025-08-18 15:37:46,2025-08-18 15:37:48
0.37499999999999994,0.025,0.3,x,0.0,True,1.0,0.2971,2025-08-18 15:37:48,2025-08-18 15:37:50
0.37499999999999994,0.025,0.3,x,10.0,True,1.0,0.2971,2025-08-18 15:37:50,2025-08-18 15:37:52
0.37499999999999994,0.025,0.3,x,20.0,True,1.0,0.2971,2025-08-18 15:37:52,2025-08-18 15:37:54
0.32499999999999996,-0.025,0.4,x,0.0,True,1.0,0.3966,2025-08-18 15:37:54,2025-08-18 15:37:56
0.32499999999999996,-0.025,0.4,x,10.0,True,1.0,0.3966,2025-08-18 15:37:56,2025-08-18 15:37:58
0.32499999999999996,-0.025,0.4,x,20.0,True,1.0,0.3966,2025-08-18 15:37:58,2025-08-18 15:38:00
0.32499999999999996,0.025,0.4,x,0.0,True,1.0,0.3966,2025-08-18 15:38:00,2025-08-18 15:38:02
0.32499999999999996,0.025,0.4,x,10.0,True,1.0,0.3966,2025-08-18 15:38:02,2025-08-18 15:38:04
0.32499999999999996,0.025,0.4,x,20.0,True,1.0,0.3966,2025-08-18 15:38:04,2025-08-18 15:38:06
0.37499999999999994,-0.025,0.4,x,0.0,True,1.0,0.3966,2025-08-18 15:38:06,2025-08-18 15:38:08
0.37499999999999994,-0.025,0.4,x,10.0,True,1.0,0.3966,2025-08-18 15:38:08,2025-08-18 15:38:10
0.37499999999999994,-0.025,0.4,x,20.0,True,1.0,0.3966,2025-08-18 15:38:10,2025-08-18 15:38:12
0.37499999999999994,0.025,0.4,x,0.0,True,1.0,0.3966,2025-08-18 15:38:12,2025-08-18 15:38:14
0.37499999999999994,0.025,0.4,x,10.0,True,1.0,0.3966,2025-08-18 15:38:14,2025-08-18 15:38:16
0.37499999999999994,0.025,0.4,x,20.0,True,1.0,0.3966,2025-08-18 15:38:16,2025-08-18 15:38:18
