x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.325,0.0,0.1,x,0.0,True,1.0,0.095,2025-08-18 11:36:48,2025-08-18 11:36:51
0.325,0.0,0.1,x,10.0,True,1.0,0.095,2025-08-18 11:36:51,2025-08-18 11:36:54
0.325,0.05,0.1,x,0.0,True,1.0,0.1074,2025-08-18 11:36:54,2025-08-18 11:36:57
0.325,0.05,0.1,x,10.0,True,1.0,0.1074,2025-08-18 11:36:57,2025-08-18 11:37:00
0.375,-0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 11:37:00,2025-08-18 11:37:04
0.375,-0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 11:37:04,2025-08-18 11:37:07
0.375,0.0,0.1,x,0.0,True,1.0,0.1074,2025-08-18 11:37:07,2025-08-18 11:37:10
0.375,0.0,0.1,x,10.0,True,1.0,0.1074,2025-08-18 11:37:10,2025-08-18 11:37:13
0.375,0.05,0.1,x,0.0,True,1.0,0.1184,2025-08-18 11:37:13,2025-08-18 11:37:16
0.375,0.05,0.1,x,10.0,True,1.0,0.1184,2025-08-18 11:37:16,2025-08-18 11:37:19
0.275,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 11:37:19,2025-08-18 11:37:25
0.275,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 11:37:25,2025-08-18 11:37:28
0.275,0.0,0.2,x,0.0,True,1.0,0.2013,2025-08-18 11:37:28,2025-08-18 11:37:31
0.275,0.0,0.2,x,10.0,True,1.0,0.2013,2025-08-18 11:37:31,2025-08-18 11:37:34
0.275,0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 11:37:34,2025-08-18 11:37:37
0.275,0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 11:37:37,2025-08-18 11:37:40
0.325,-0.05,0.2,x,0.0,True,1.0,0.2013,2025-08-18 11:37:40,2025-08-18 11:37:43
0.325,-0.05,0.2,x,10.0,True,1.0,0.2013,2025-08-18 11:37:43,2025-08-18 11:37:46
0.325,0.0,0.2,x,0.0,True,1.0,0.195,2025-08-18 11:37:46,2025-08-18 11:37:49
0.325,0.0,0.2,x,10.0,True,1.0,0.195,2025-08-18 11:37:49,2025-08-18 11:37:52
0.325,0.05,0.2,x,0.0,True,1.0,0.2013,2025-08-18 11:37:52,2025-08-18 11:37:55
0.325,0.05,0.2,x,10.0,True,1.0,0.2013,2025-08-18 11:37:55,2025-08-18 11:37:58
0.375,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 11:37:58,2025-08-18 11:38:01
0.375,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 11:38:01,2025-08-18 11:38:04
0.375,0.0,0.2,x,0.0,True,1.0,0.2013,2025-08-18 11:38:04,2025-08-18 11:38:08
0.375,0.0,0.2,x,10.0,True,1.0,0.2013,2025-08-18 11:38:08,2025-08-18 11:38:11
0.375,0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 11:38:11,2025-08-18 11:38:14
0.375,0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 11:38:14,2025-08-18 11:38:17
0.275,-0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:38:17,2025-08-18 11:38:20
0.275,-0.05,0.3,x,10.0,True,1.0,0.3034,2025-08-18 11:38:20,2025-08-18 11:38:23
0.275,0.0,0.3,x,0.0,True,1.0,0.2992,2025-08-18 11:38:23,2025-08-18 11:38:26
0.275,0.0,0.3,x,10.0,True,1.0,0.2992,2025-08-18 11:38:26,2025-08-18 11:38:29
0.275,0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:38:29,2025-08-18 11:38:32
0.275,0.05,0.3,x,10.0,True,1.0,0.3034,2025-08-18 11:38:32,2025-08-18 11:38:35
0.325,-0.05,0.3,x,0.0,True,1.0,0.2992,2025-08-18 11:38:35,2025-08-18 11:38:38
0.325,-0.05,0.3,x,10.0,True,1.0,0.2992,2025-08-18 11:38:38,2025-08-18 11:38:41
0.325,0.0,0.3,x,0.0,True,1.0,0.295,2025-08-18 11:38:41,2025-08-18 11:38:44
0.325,0.0,0.3,x,10.0,True,1.0,0.295,2025-08-18 11:38:44,2025-08-18 11:38:47
0.325,0.05,0.3,x,0.0,True,1.0,0.2992,2025-08-18 11:38:47,2025-08-18 11:38:50
0.325,0.05,0.3,x,10.0,True,1.0,0.2992,2025-08-18 11:38:50,2025-08-18 11:38:53
0.375,-0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:38:53,2025-08-18 11:38:56
0.375,-0.05,0.3,x,10.0,True,1.0,0.3034,2025-08-18 11:38:56,2025-08-18 11:38:59
0.375,0.0,0.3,x,0.0,True,1.0,0.2992,2025-08-18 11:38:59,2025-08-18 11:39:02
0.375,0.0,0.3,x,10.0,True,1.0,0.2992,2025-08-18 11:39:02,2025-08-18 11:39:05
0.375,0.05,0.3,x,0.0,True,1.0,0.3034,2025-08-18 11:39:05,2025-08-18 11:39:08
0.375,0.05,0.3,x,10.0,True,1.0,0.3034,2025-08-18 11:39:08,2025-08-18 11:39:11
