x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.24999999999999997,-0.1,0.2,x,0.0,True,1.0,0.2409,2025-08-18 16:02:05,2025-08-18 16:02:09
0.24999999999999997,-0.1,0.2,x,10.0,True,1.0,0.2409,2025-08-18 16:02:09,2025-08-18 16:02:11
0.24999999999999997,-0.05,0.2,x,0.0,False,0.64,0.2248,,
0.24999999999999997,-0.05,0.2,x,10.0,True,1.0,0.2248,2025-08-18 16:02:11,2025-08-18 16:02:15
0.24999999999999997,0.0,0.2,x,0.0,False,0.21,0.2191,,
0.24999999999999997,0.0,0.2,x,10.0,False,0.5,0.2191,,
0.24999999999999997,0.05000000000000002,0.2,x,0.0,False,0.12,0.2248,,
0.24999999999999997,0.05000000000000002,0.2,x,10.0,False,0.25,0.2248,,
0.24999999999999997,0.1,0.2,x,0.0,False,0.12,0.2409,,
0.24999999999999997,0.1,0.2,x,10.0,False,0.17,0.2409,,
0.3,-0.1,0.2,x,0.0,True,1.0,0.2248,2025-08-18 16:02:15,2025-08-18 16:02:17
0.3,-0.1,0.2,x,10.0,True,1.0,0.2248,2025-08-18 16:02:17,2025-08-18 16:02:19
0.3,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 16:02:19,2025-08-18 16:02:21
0.3,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 16:02:21,2025-08-18 16:02:23
0.3,0.0,0.2,x,0.0,True,1.0,0.2013,2025-08-18 16:02:23,2025-08-18 16:02:25
0.3,0.0,0.2,x,10.0,True,1.0,0.2013,2025-08-18 16:02:25,2025-08-18 16:02:27
0.3,0.05000000000000002,0.2,x,0.0,True,1.0,0.2074,2025-08-18 16:02:27,2025-08-18 16:02:30
0.3,0.05000000000000002,0.2,x,10.0,True,1.0,0.2074,2025-08-18 16:02:30,2025-08-18 16:02:31
0.3,0.1,0.2,x,0.0,True,1.0,0.2248,2025-08-18 16:02:31,2025-08-18 16:02:34
0.3,0.1,0.2,x,10.0,True,1.0,0.2248,2025-08-18 16:02:34,2025-08-18 16:02:36
0.35,-0.1,0.2,x,0.0,True,1.0,0.2191,2025-08-18 16:02:36,2025-08-18 16:02:38
0.35,-0.1,0.2,x,10.0,True,1.0,0.2191,2025-08-18 16:02:38,2025-08-18 16:02:40
0.35,-0.05,0.2,x,0.0,True,1.0,0.2013,2025-08-18 16:02:40,2025-08-18 16:02:42
0.35,-0.05,0.2,x,10.0,True,1.0,0.2013,2025-08-18 16:02:42,2025-08-18 16:02:44
0.35,0.0,0.2,x,0.0,True,1.0,0.195,2025-08-18 16:02:44,2025-08-18 16:02:46
0.35,0.0,0.2,x,10.0,True,1.0,0.195,2025-08-18 16:02:46,2025-08-18 16:02:48
0.35,0.05000000000000002,0.2,x,0.0,True,1.0,0.2013,2025-08-18 16:02:48,2025-08-18 16:02:50
0.35,0.05000000000000002,0.2,x,10.0,True,1.0,0.2013,2025-08-18 16:02:50,2025-08-18 16:02:52
0.35,0.1,0.2,x,0.0,True,1.0,0.2191,2025-08-18 16:02:52,2025-08-18 16:02:54
0.35,0.1,0.2,x,10.0,True,1.0,0.2191,2025-08-18 16:02:54,2025-08-18 16:02:56
