x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.285,-0.065,0.1,x,0.0,True,1.0,0.1322,2025-08-18 15:18:33,2025-08-18 15:18:40
0.285,-0.065,0.1,x,10.0,True,1.0,0.1322,2025-08-18 15:18:40,2025-08-18 15:18:47
0.285,-0.065,0.1,x,20.0,True,1.0,0.1322,2025-08-18 15:18:47,2025-08-18 15:18:53
0.285,-0.065,0.1,x,0.0,True,1.0,0.1322,2025-08-18 15:18:53,2025-08-18 15:18:59
0.285,-0.055,0.1,x,0.0,True,1.0,0.1276,2025-08-18 15:18:59,2025-08-18 15:19:05
0.285,-0.055,0.1,x,10.0,True,1.0,0.1276,2025-08-18 15:19:05,2025-08-18 15:19:11
0.285,-0.055,0.1,x,20.0,True,1.0,0.1276,2025-08-18 15:19:11,2025-08-18 15:19:17
0.285,-0.055,0.1,x,0.0,True,1.0,0.1276,2025-08-18 15:19:17,2025-08-18 15:19:23
0.285,-0.045,0.1,x,0.0,True,1.0,0.1236,2025-08-18 15:19:23,2025-08-18 15:19:29
0.285,-0.045,0.1,x,10.0,True,1.0,0.1236,2025-08-18 15:19:29,2025-08-18 15:19:35
0.285,-0.045,0.1,x,20.0,True,1.0,0.1236,2025-08-18 15:19:35,2025-08-18 15:19:41
0.285,-0.045,0.1,x,0.0,True,1.0,0.1236,2025-08-18 15:19:41,2025-08-18 15:19:48
0.285,-0.035,0.1,x,0.0,True,1.0,0.1203,2025-08-18 15:19:48,2025-08-18 15:19:54
0.285,-0.035,0.1,x,10.0,True,1.0,0.1203,2025-08-18 15:19:54,2025-08-18 15:20:00
0.285,-0.035,0.1,x,20.0,True,1.0,0.1203,2025-08-18 15:20:00,2025-08-18 15:20:06
0.285,-0.035,0.1,x,0.0,True,1.0,0.1203,2025-08-18 15:20:06,2025-08-18 15:20:12
0.285,-0.025,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:20:12,2025-08-18 15:20:18
0.285,-0.025,0.1,x,10.0,True,1.0,0.1178,2025-08-18 15:20:18,2025-08-18 15:20:25
0.285,-0.025,0.1,x,20.0,True,1.0,0.1178,2025-08-18 15:20:25,2025-08-18 15:20:31
0.285,-0.025,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:20:31,2025-08-18 15:20:37
0.285,-0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:20:37,2025-08-18 15:20:43
0.285,-0.015,0.1,x,10.0,True,1.0,0.1161,2025-08-18 15:20:43,2025-08-18 15:20:51
0.285,-0.015,0.1,x,20.0,True,1.0,0.1161,2025-08-18 15:20:51,2025-08-18 15:20:57
0.285,-0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:20:57,2025-08-18 15:21:04
0.285,-0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:21:04,2025-08-18 15:21:10
0.285,-0.0050000000000000044,0.1,x,10.0,True,1.0,0.1152,2025-08-18 15:21:10,2025-08-18 15:21:16
0.285,-0.0050000000000000044,0.1,x,20.0,True,1.0,0.1152,2025-08-18 15:21:16,2025-08-18 15:21:23
0.285,-0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:21:23,2025-08-18 15:21:30
0.285,0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:21:30,2025-08-18 15:21:35
0.285,0.0050000000000000044,0.1,x,10.0,True,1.0,0.1152,2025-08-18 15:21:35,2025-08-18 15:21:42
0.285,0.0050000000000000044,0.1,x,20.0,True,1.0,0.1152,2025-08-18 15:21:42,2025-08-18 15:21:48
0.285,0.0050000000000000044,0.1,x,0.0,True,1.0,0.1152,2025-08-18 15:21:48,2025-08-18 15:21:55
0.285,0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:21:55,2025-08-18 15:22:01
0.285,0.015,0.1,x,10.0,True,1.0,0.1161,2025-08-18 15:22:01,2025-08-18 15:22:07
0.285,0.015,0.1,x,20.0,True,1.0,0.1161,2025-08-18 15:22:07,2025-08-18 15:22:14
0.285,0.015,0.1,x,0.0,True,1.0,0.1161,2025-08-18 15:22:14,2025-08-18 15:22:20
0.285,0.024999999999999994,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:22:20,2025-08-18 15:22:26
0.285,0.024999999999999994,0.1,x,10.0,True,1.0,0.1178,2025-08-18 15:22:26,2025-08-18 15:22:32
0.285,0.024999999999999994,0.1,x,20.0,True,1.0,0.1178,2025-08-18 15:22:32,2025-08-18 15:22:39
0.285,0.024999999999999994,0.1,x,0.0,True,1.0,0.1178,2025-08-18 15:22:39,2025-08-18 15:22:46
0.285,0.035,0.1,x,0.0,True,1.0,0.1203,2025-08-18 15:22:46,2025-08-18 15:22:53
0.285,0.035,0.1,x,10.0,True,1.0,0.1203,2025-08-18 15:22:53,2025-08-18 15:22:59
0.285,0.035,0.1,x,20.0,True,1.0,0.1203,2025-08-18 15:22:59,2025-08-18 15:23:05
