x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.3,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.3,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.3,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.3,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.3,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.3,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
0.35,-0.025,0.2,y,-20.0,True,1.0,0.1982,2025-08-18 10:35:05,2025-08-18 10:35:05
