x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.27499999999999997,-0.07500000000000001,0.2,x,0.0,True,1.0,0.222,2025-08-18 16:24:57,2025-08-18 16:25:00
0.27499999999999997,-0.07500000000000001,0.2,x,10.0,True,1.0,0.222,2025-08-18 16:25:00,2025-08-18 16:25:02
0.27499999999999997,-0.02500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:02,2025-08-18 16:25:04
0.27499999999999997,-0.02500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:04,2025-08-18 16:25:06
0.27499999999999997,0.024999999999999994,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:06,2025-08-18 16:25:08
0.27499999999999997,0.024999999999999994,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:08,2025-08-18 16:25:10
0.27499999999999997,0.07500000000000001,0.2,x,0.0,True,1.0,0.222,2025-08-18 16:25:10,2025-08-18 16:25:12
0.27499999999999997,0.07500000000000001,0.2,x,10.0,True,1.0,0.222,2025-08-18 16:25:12,2025-08-18 16:25:14
0.32499999999999996,-0.07500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:14,2025-08-18 16:25:17
0.32499999999999996,-0.07500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:17,2025-08-18 16:25:19
0.32499999999999996,-0.02500000000000001,0.2,x,0.0,True,1.0,0.1982,2025-08-18 16:25:19,2025-08-18 16:25:21
0.32499999999999996,-0.02500000000000001,0.2,x,10.0,True,1.0,0.1982,2025-08-18 16:25:21,2025-08-18 16:25:23
0.32499999999999996,0.024999999999999994,0.2,x,0.0,True,1.0,0.1982,2025-08-18 16:25:23,2025-08-18 16:25:25
0.32499999999999996,0.024999999999999994,0.2,x,10.0,True,1.0,0.1982,2025-08-18 16:25:25,2025-08-18 16:25:27
0.32499999999999996,0.07500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:27,2025-08-18 16:25:29
0.32499999999999996,0.07500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:29,2025-08-18 16:25:31
0.375,-0.07500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:31,2025-08-18 16:25:33
0.375,-0.07500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:33,2025-08-18 16:25:35
0.375,-0.02500000000000001,0.2,x,0.0,True,1.0,0.1982,2025-08-18 16:25:35,2025-08-18 16:25:37
0.375,-0.02500000000000001,0.2,x,10.0,True,1.0,0.1982,2025-08-18 16:25:37,2025-08-18 16:25:39
0.375,0.024999999999999994,0.2,x,0.0,True,1.0,0.1982,2025-08-18 16:25:39,2025-08-18 16:25:42
0.375,0.024999999999999994,0.2,x,10.0,True,1.0,0.1982,2025-08-18 16:25:42,2025-08-18 16:25:44
0.375,0.07500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:44,2025-08-18 16:25:46
0.375,0.07500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:46,2025-08-18 16:25:48
0.425,-0.07500000000000001,0.2,x,0.0,True,1.0,0.222,2025-08-18 16:25:48,2025-08-18 16:25:50
0.425,-0.07500000000000001,0.2,x,10.0,True,1.0,0.222,2025-08-18 16:25:50,2025-08-18 16:25:52
0.425,-0.02500000000000001,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:52,2025-08-18 16:25:54
0.425,-0.02500000000000001,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:54,2025-08-18 16:25:56
0.425,0.024999999999999994,0.2,x,0.0,True,1.0,0.2104,2025-08-18 16:25:56,2025-08-18 16:25:58
0.425,0.024999999999999994,0.2,x,10.0,True,1.0,0.2104,2025-08-18 16:25:58,2025-08-18 16:26:00
0.425,0.07500000000000001,0.2,x,0.0,True,1.0,0.222,2025-08-18 16:26:00,2025-08-18 16:26:02
0.425,0.07500000000000001,0.2,x,10.0,True,1.0,0.222,2025-08-18 16:26:02,2025-08-18 16:26:04
0.27499999999999997,-0.07500000000000001,0.4,x,0.0,True,1.0,0.409,2025-08-18 16:26:04,2025-08-18 16:26:07
0.27499999999999997,-0.07500000000000001,0.4,x,10.0,True,1.0,0.409,2025-08-18 16:26:07,2025-08-18 16:26:09
0.27499999999999997,-0.02500000000000001,0.4,x,0.0,True,1.0,0.4028,2025-08-18 16:26:09,2025-08-18 16:26:11
