x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.27499999999999997,-0.07500000000000001,0.2,0.0,0.0,True,1.0,0.222,2025-08-18 16:13:08,2025-08-18 16:13:11
0.27499999999999997,-0.07500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.222,2025-08-18 16:13:11,2025-08-18 16:13:13
0.27499999999999997,-0.02500000000000001,0.2,0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:13,2025-08-18 16:13:15
0.27499999999999997,-0.02500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:15,2025-08-18 16:13:17
0.27499999999999997,0.024999999999999994,0.2,-0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:17,2025-08-18 16:13:20
0.27499999999999997,0.024999999999999994,0.2,-0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:20,2025-08-18 16:13:22
0.27499999999999997,0.07500000000000001,0.2,-0.0,0.0,True,1.0,0.222,2025-08-18 16:13:22,2025-08-18 16:13:24
0.27499999999999997,0.07500000000000001,0.2,-0.17453292519943295,10.0,True,1.0,0.222,2025-08-18 16:13:24,2025-08-18 16:13:26
0.32499999999999996,-0.07500000000000001,0.2,0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:26,2025-08-18 16:13:28
0.32499999999999996,-0.07500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:28,2025-08-18 16:13:30
0.32499999999999996,-0.02500000000000001,0.2,0.0,0.0,True,1.0,0.1982,2025-08-18 16:13:30,2025-08-18 16:13:32
0.32499999999999996,-0.02500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.1982,2025-08-18 16:13:32,2025-08-18 16:13:34
0.32499999999999996,0.024999999999999994,0.2,-0.0,0.0,True,1.0,0.1982,2025-08-18 16:13:34,2025-08-18 16:13:36
0.32499999999999996,0.024999999999999994,0.2,-0.17453292519943295,10.0,True,1.0,0.1982,2025-08-18 16:13:36,2025-08-18 16:13:38
0.32499999999999996,0.07500000000000001,0.2,-0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:38,2025-08-18 16:13:41
0.32499999999999996,0.07500000000000001,0.2,-0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:41,2025-08-18 16:13:43
0.375,-0.07500000000000001,0.2,0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:43,2025-08-18 16:13:45
0.375,-0.07500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:45,2025-08-18 16:13:47
0.375,-0.02500000000000001,0.2,0.0,0.0,True,1.0,0.1982,2025-08-18 16:13:47,2025-08-18 16:13:49
0.375,-0.02500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.1982,2025-08-18 16:13:49,2025-08-18 16:13:51
0.375,0.024999999999999994,0.2,-0.0,0.0,True,1.0,0.1982,2025-08-18 16:13:51,2025-08-18 16:13:53
0.375,0.024999999999999994,0.2,-0.17453292519943295,10.0,True,1.0,0.1982,2025-08-18 16:13:53,2025-08-18 16:13:55
0.375,0.07500000000000001,0.2,-0.0,0.0,True,1.0,0.2104,2025-08-18 16:13:55,2025-08-18 16:13:57
0.375,0.07500000000000001,0.2,-0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:13:57,2025-08-18 16:13:59
0.425,-0.07500000000000001,0.2,0.0,0.0,True,1.0,0.222,2025-08-18 16:13:59,2025-08-18 16:14:01
0.425,-0.07500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.222,2025-08-18 16:14:01,2025-08-18 16:14:03
0.425,-0.02500000000000001,0.2,0.0,0.0,True,1.0,0.2104,2025-08-18 16:14:03,2025-08-18 16:14:05
0.425,-0.02500000000000001,0.2,0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:14:05,2025-08-18 16:14:07
0.425,0.024999999999999994,0.2,-0.0,0.0,True,1.0,0.2104,2025-08-18 16:14:07,2025-08-18 16:14:10
0.425,0.024999999999999994,0.2,-0.17453292519943295,10.0,True,1.0,0.2104,2025-08-18 16:14:10,2025-08-18 16:14:12
0.425,0.07500000000000001,0.2,-0.0,0.0,True,1.0,0.222,2025-08-18 16:14:12,2025-08-18 16:14:14
0.425,0.07500000000000001,0.2,-0.17453292519943295,10.0,True,1.0,0.222,2025-08-18 16:14:14,2025-08-18 16:14:16
0.27499999999999997,-0.07500000000000001,0.4,0.0,0.0,True,1.0,0.409,2025-08-18 16:14:16,2025-08-18 16:14:19
0.27499999999999997,-0.07500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.409,2025-08-18 16:14:19,2025-08-18 16:14:21
0.27499999999999997,-0.02500000000000001,0.4,0.0,0.0,True,1.0,0.4028,2025-08-18 16:14:21,2025-08-18 16:14:23
0.27499999999999997,-0.02500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:14:23,2025-08-18 16:14:25
0.27499999999999997,0.024999999999999994,0.4,-0.0,0.0,True,1.0,0.4028,2025-08-18 16:14:25,2025-08-18 16:14:27
0.27499999999999997,0.024999999999999994,0.4,-0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:14:27,2025-08-18 16:14:28
0.27499999999999997,0.07500000000000001,0.4,-0.0,0.0,True,1.0,0.409,2025-08-18 16:14:28,2025-08-18 16:14:30
0.27499999999999997,0.07500000000000001,0.4,-0.17453292519943295,10.0,True,1.0,0.409,2025-08-18 16:14:30,2025-08-18 16:14:32
0.32499999999999996,-0.07500000000000001,0.4,0.0,0.0,True,1.0,0.4028,2025-08-18 16:14:32,2025-08-18 16:14:35
0.32499999999999996,-0.07500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:14:35,2025-08-18 16:14:37
0.32499999999999996,-0.02500000000000001,0.4,0.0,0.0,True,1.0,0.3966,2025-08-18 16:14:37,2025-08-18 16:14:39
0.32499999999999996,-0.02500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.3966,2025-08-18 16:14:39,2025-08-18 16:14:40
0.32499999999999996,0.024999999999999994,0.4,-0.0,0.0,True,1.0,0.3966,2025-08-18 16:14:40,2025-08-18 16:14:42
0.32499999999999996,0.024999999999999994,0.4,-0.17453292519943295,10.0,True,1.0,0.3966,2025-08-18 16:14:42,2025-08-18 16:14:44
0.32499999999999996,0.07500000000000001,0.4,-0.0,0.0,True,1.0,0.4028,2025-08-18 16:14:44,2025-08-18 16:14:46
0.32499999999999996,0.07500000000000001,0.4,-0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:14:46,2025-08-18 16:14:48
0.375,-0.07500000000000001,0.4,0.0,0.0,True,1.0,0.4028,2025-08-18 16:14:48,2025-08-18 16:14:50
0.375,-0.07500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:14:50,2025-08-18 16:14:52
0.375,-0.02500000000000001,0.4,0.0,0.0,True,1.0,0.3966,2025-08-18 16:14:52,2025-08-18 16:14:54
0.375,-0.02500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.3966,2025-08-18 16:14:54,2025-08-18 16:14:56
0.375,0.024999999999999994,0.4,-0.0,0.0,True,1.0,0.3966,2025-08-18 16:14:56,2025-08-18 16:14:58
0.375,0.024999999999999994,0.4,-0.17453292519943295,10.0,True,1.0,0.3966,2025-08-18 16:14:58,2025-08-18 16:15:00
0.375,0.07500000000000001,0.4,-0.0,0.0,True,1.0,0.4028,2025-08-18 16:15:00,2025-08-18 16:15:02
0.375,0.07500000000000001,0.4,-0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:15:02,2025-08-18 16:15:04
0.425,-0.07500000000000001,0.4,0.0,0.0,True,1.0,0.409,2025-08-18 16:15:04,2025-08-18 16:15:06
0.425,-0.07500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.409,2025-08-18 16:15:06,2025-08-18 16:15:08
0.425,-0.02500000000000001,0.4,0.0,0.0,True,1.0,0.4028,2025-08-18 16:15:08,2025-08-18 16:15:10
0.425,-0.02500000000000001,0.4,0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:15:10,2025-08-18 16:15:12
0.425,0.024999999999999994,0.4,-0.0,0.0,True,1.0,0.4028,2025-08-18 16:15:12,2025-08-18 16:15:14
0.425,0.024999999999999994,0.4,-0.17453292519943295,10.0,True,1.0,0.4028,2025-08-18 16:15:14,2025-08-18 16:15:16
0.425,0.07500000000000001,0.4,-0.0,0.0,True,1.0,0.409,2025-08-18 16:15:16,2025-08-18 16:15:18
0.425,0.07500000000000001,0.4,-0.17453292519943295,10.0,True,1.0,0.409,2025-08-18 16:15:18,2025-08-18 16:15:20
