x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.3,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 15:40:59,2025-08-18 15:41:02
0.3,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 15:41:02,2025-08-18 15:41:04
0.3,-0.05,0.2,x,20.0,True,1.0,0.2074,2025-08-18 15:41:04,2025-08-18 15:41:06
0.3,0.0,0.2,x,0.0,True,1.0,0.2013,2025-08-18 15:41:06,2025-08-18 15:41:09
0.3,0.0,0.2,x,10.0,True,1.0,0.2013,2025-08-18 15:41:09,2025-08-18 15:41:11
0.3,0.0,0.2,x,20.0,True,1.0,0.2013,2025-08-18 15:41:11,2025-08-18 15:41:13
0.3,0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 15:41:13,2025-08-18 15:41:15
0.3,0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 15:41:15,2025-08-18 15:41:17
0.3,0.05,0.2,x,20.0,True,1.0,0.2074,2025-08-18 15:41:17,2025-08-18 15:41:19
0.35,-0.05,0.2,x,0.0,True,1.0,0.2013,2025-08-18 15:41:19,2025-08-18 15:41:22
0.35,-0.05,0.2,x,10.0,True,1.0,0.2013,2025-08-18 15:41:22,2025-08-18 15:41:24
0.35,-0.05,0.2,x,20.0,True,1.0,0.2013,2025-08-18 15:41:24,2025-08-18 15:41:26
0.35,0.0,0.2,x,0.0,True,1.0,0.195,2025-08-18 15:41:26,2025-08-18 15:41:28
0.35,0.0,0.2,x,10.0,True,1.0,0.195,2025-08-18 15:41:28,2025-08-18 15:41:30
0.35,0.0,0.2,x,20.0,True,1.0,0.195,2025-08-18 15:41:30,2025-08-18 15:41:32
0.35,0.05,0.2,x,0.0,True,1.0,0.2013,2025-08-18 15:41:32,2025-08-18 15:41:34
0.35,0.05,0.2,x,10.0,True,1.0,0.2013,2025-08-18 15:41:34,2025-08-18 15:41:36
0.35,0.05,0.2,x,20.0,True,1.0,0.2013,2025-08-18 15:41:36,2025-08-18 15:41:38
0.4,-0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 15:41:38,2025-08-18 15:41:41
0.4,-0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 15:41:41,2025-08-18 15:41:43
0.4,-0.05,0.2,x,20.0,True,1.0,0.2074,2025-08-18 15:41:43,2025-08-18 15:41:45
0.4,0.0,0.2,x,0.0,True,1.0,0.2013,2025-08-18 15:41:45,2025-08-18 15:41:47
0.4,0.0,0.2,x,10.0,True,1.0,0.2013,2025-08-18 15:41:47,2025-08-18 15:41:49
0.4,0.0,0.2,x,20.0,True,1.0,0.2013,2025-08-18 15:41:49,2025-08-18 15:41:51
0.4,0.05,0.2,x,0.0,True,1.0,0.2074,2025-08-18 15:41:51,2025-08-18 15:41:54
0.4,0.05,0.2,x,10.0,True,1.0,0.2074,2025-08-18 15:41:54,2025-08-18 15:41:56
0.4,0.05,0.2,x,20.0,True,1.0,0.2074,2025-08-18 15:41:56,2025-08-18 15:41:58
0.3,-0.05,0.4,x,0.0,True,1.0,0.4013,2025-08-18 15:41:58,2025-08-18 15:42:01
0.3,-0.05,0.4,x,10.0,True,1.0,0.4013,2025-08-18 15:42:01,2025-08-18 15:42:03
0.3,-0.05,0.4,x,20.0,True,1.0,0.4013,2025-08-18 15:42:03,2025-08-18 15:42:05
0.3,0.0,0.4,x,0.0,True,1.0,0.3982,2025-08-18 15:42:05,2025-08-18 15:42:07
0.3,0.0,0.4,x,10.0,True,1.0,0.3982,2025-08-18 15:42:07,2025-08-18 15:42:09
0.3,0.0,0.4,x,20.0,True,1.0,0.3982,2025-08-18 15:42:09,2025-08-18 15:42:11
0.3,0.05,0.4,x,0.0,True,1.0,0.4013,2025-08-18 15:42:11,2025-08-18 15:42:13
0.3,0.05,0.4,x,10.0,True,1.0,0.4013,2025-08-18 15:42:13,2025-08-18 15:42:15
0.3,0.05,0.4,x,20.0,True,1.0,0.4013,2025-08-18 15:42:15,2025-08-18 15:42:18
0.35,-0.05,0.4,x,0.0,True,1.0,0.3982,2025-08-18 15:42:18,2025-08-18 15:42:20
0.35,-0.05,0.4,x,10.0,True,1.0,0.3982,2025-08-18 15:42:20,2025-08-18 15:42:22
0.35,-0.05,0.4,x,20.0,True,1.0,0.3982,2025-08-18 15:42:22,2025-08-18 15:42:24
0.35,0.0,0.4,x,0.0,True,1.0,0.395,2025-08-18 15:42:24,2025-08-18 15:42:26
0.35,0.0,0.4,x,10.0,True,1.0,0.395,2025-08-18 15:42:26,2025-08-18 15:42:28
0.35,0.0,0.4,x,20.0,True,1.0,0.395,2025-08-18 15:42:28,2025-08-18 15:42:30
0.35,0.05,0.4,x,0.0,True,1.0,0.3982,2025-08-18 15:42:30,2025-08-18 15:42:32
0.35,0.05,0.4,x,10.0,True,1.0,0.3982,2025-08-18 15:42:32,2025-08-18 15:42:34
0.35,0.05,0.4,x,20.0,True,1.0,0.3982,2025-08-18 15:42:34,2025-08-18 15:42:36
0.4,-0.05,0.4,x,0.0,True,1.0,0.4013,2025-08-18 15:42:36,2025-08-18 15:42:38
0.4,-0.05,0.4,x,10.0,True,1.0,0.4013,2025-08-18 15:42:38,2025-08-18 15:42:40
0.4,-0.05,0.4,x,20.0,True,1.0,0.4013,2025-08-18 15:42:40,2025-08-18 15:42:42
0.4,0.0,0.4,x,0.0,True,1.0,0.3982,2025-08-18 15:42:42,2025-08-18 15:42:44
0.4,0.0,0.4,x,10.0,True,1.0,0.3982,2025-08-18 15:42:44,2025-08-18 15:42:46
0.4,0.0,0.4,x,20.0,True,1.0,0.3982,2025-08-18 15:42:46,2025-08-18 15:42:48
0.4,0.05,0.4,x,0.0,True,1.0,0.4013,2025-08-18 15:42:48,2025-08-18 15:42:51
0.4,0.05,0.4,x,10.0,True,1.0,0.4013,2025-08-18 15:42:51,2025-08-18 15:42:52
0.4,0.05,0.4,x,20.0,True,1.0,0.4013,2025-08-18 15:42:52,2025-08-18 15:42:54
