x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.285,-0.065,0.3,x,0.0,True,1.0,0.309,2025-08-18 15:24:32,2025-08-18 15:24:34
0.285,-0.065,0.3,x,10.0,True,1.0,0.309,2025-08-18 15:24:34,2025-08-18 15:24:36
0.285,-0.065,0.3,x,20.0,True,1.0,0.309,2025-08-18 15:24:36,2025-08-18 15:24:38
0.285,-0.065,0.3,x,0.0,True,1.0,0.309,2025-08-18 15:24:38,2025-08-18 15:24:40
0.285,-0.055,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:24:40,2025-08-18 15:24:42
0.285,-0.055,0.3,x,10.0,True,1.0,0.307,2025-08-18 15:24:42,2025-08-18 15:24:44
0.285,-0.055,0.3,x,20.0,True,1.0,0.307,2025-08-18 15:24:44,2025-08-18 15:24:46
0.285,-0.055,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:24:46,2025-08-18 15:24:48
0.285,-0.045,0.3,x,0.0,True,1.0,0.3054,2025-08-18 15:24:48,2025-08-18 15:24:49
0.285,-0.045,0.3,x,10.0,True,1.0,0.3054,2025-08-18 15:24:49,2025-08-18 15:24:51
0.285,-0.045,0.3,x,20.0,True,1.0,0.3054,2025-08-18 15:24:51,2025-08-18 15:24:53
0.285,-0.045,0.3,x,0.0,True,1.0,0.3054,2025-08-18 15:24:53,2025-08-18 15:24:55
0.285,-0.035,0.3,x,0.0,True,1.0,0.3041,2025-08-18 15:24:55,2025-08-18 15:24:57
0.285,-0.035,0.3,x,10.0,True,1.0,0.3041,2025-08-18 15:24:57,2025-08-18 15:24:59
0.285,-0.035,0.3,x,20.0,True,1.0,0.3041,2025-08-18 15:24:59,2025-08-18 15:25:01
0.285,-0.035,0.3,x,0.0,True,1.0,0.3041,2025-08-18 15:25:01,2025-08-18 15:25:03
0.285,-0.025,0.3,x,0.0,True,1.0,0.3031,2025-08-18 15:25:03,2025-08-18 15:25:05
0.285,-0.025,0.3,x,10.0,True,1.0,0.3031,2025-08-18 15:25:05,2025-08-18 15:25:07
0.285,-0.025,0.3,x,20.0,True,1.0,0.3031,2025-08-18 15:25:07,2025-08-18 15:25:08
0.285,-0.025,0.3,x,0.0,True,1.0,0.3031,2025-08-18 15:25:08,2025-08-18 15:25:11
0.285,-0.015,0.3,x,0.0,True,1.0,0.3024,2025-08-18 15:25:11,2025-08-18 15:25:12
0.285,-0.015,0.3,x,10.0,True,1.0,0.3024,2025-08-18 15:25:12,2025-08-18 15:25:14
0.285,-0.015,0.3,x,20.0,True,1.0,0.3024,2025-08-18 15:25:14,2025-08-18 15:25:16
0.285,-0.015,0.3,x,0.0,True,1.0,0.3024,2025-08-18 15:25:16,2025-08-18 15:25:18
0.285,-0.0050000000000000044,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:25:18,2025-08-18 15:25:20
0.285,-0.0050000000000000044,0.3,x,10.0,True,1.0,0.3021,2025-08-18 15:25:20,2025-08-18 15:25:22
0.285,-0.0050000000000000044,0.3,x,20.0,True,1.0,0.3021,2025-08-18 15:25:22,2025-08-18 15:25:24
0.285,-0.0050000000000000044,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:25:24,2025-08-18 15:25:26
0.285,0.0050000000000000044,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:25:26,2025-08-18 15:25:27
0.285,0.0050000000000000044,0.3,x,10.0,True,1.0,0.3021,2025-08-18 15:25:27,2025-08-18 15:25:29
0.285,0.0050000000000000044,0.3,x,20.0,True,1.0,0.3021,2025-08-18 15:25:29,2025-08-18 15:25:31
0.285,0.0050000000000000044,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:25:31,2025-08-18 15:25:33
0.285,0.015,0.3,x,0.0,True,1.0,0.3024,2025-08-18 15:25:33,2025-08-18 15:25:35
0.285,0.015,0.3,x,10.0,True,1.0,0.3024,2025-08-18 15:25:35,2025-08-18 15:25:37
0.285,0.015,0.3,x,20.0,True,1.0,0.3024,2025-08-18 15:25:37,2025-08-18 15:25:39
0.285,0.015,0.3,x,0.0,True,1.0,0.3024,2025-08-18 15:25:39,2025-08-18 15:25:41
0.285,0.024999999999999994,0.3,x,0.0,True,1.0,0.3031,2025-08-18 15:25:41,2025-08-18 15:25:43
0.285,0.024999999999999994,0.3,x,10.0,True,1.0,0.3031,2025-08-18 15:25:43,2025-08-18 15:25:44
0.285,0.024999999999999994,0.3,x,20.0,True,1.0,0.3031,2025-08-18 15:25:44,2025-08-18 15:25:46
0.285,0.024999999999999994,0.3,x,0.0,True,1.0,0.3031,2025-08-18 15:25:46,2025-08-18 15:25:48
0.285,0.035,0.3,x,0.0,True,1.0,0.3041,2025-08-18 15:25:48,2025-08-18 15:25:50
0.285,0.035,0.3,x,10.0,True,1.0,0.3041,2025-08-18 15:25:50,2025-08-18 15:25:52
0.285,0.035,0.3,x,20.0,True,1.0,0.3041,2025-08-18 15:25:52,2025-08-18 15:25:54
0.285,0.035,0.3,x,0.0,True,1.0,0.3041,2025-08-18 15:25:54,2025-08-18 15:25:56
0.285,0.045,0.3,x,0.0,True,1.0,0.3054,2025-08-18 15:25:56,2025-08-18 15:25:58
0.285,0.045,0.3,x,10.0,True,1.0,0.3054,2025-08-18 15:25:58,2025-08-18 15:25:59
0.285,0.045,0.3,x,20.0,True,1.0,0.3054,2025-08-18 15:25:59,2025-08-18 15:26:01
0.285,0.045,0.3,x,0.0,True,1.0,0.3054,2025-08-18 15:26:01,2025-08-18 15:26:03
0.285,0.05499999999999999,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:26:03,2025-08-18 15:26:05
0.285,0.05499999999999999,0.3,x,10.0,True,1.0,0.307,2025-08-18 15:26:05,2025-08-18 15:26:07
0.285,0.05499999999999999,0.3,x,20.0,True,1.0,0.307,2025-08-18 15:26:07,2025-08-18 15:26:09
0.285,0.05499999999999999,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:26:09,2025-08-18 15:26:11
0.285,0.065,0.3,x,0.0,True,1.0,0.309,2025-08-18 15:26:11,2025-08-18 15:26:13
0.285,0.065,0.3,x,10.0,True,1.0,0.309,2025-08-18 15:26:13,2025-08-18 15:26:15
0.285,0.065,0.3,x,20.0,True,1.0,0.309,2025-08-18 15:26:15,2025-08-18 15:26:16
0.285,0.065,0.3,x,0.0,True,1.0,0.309,2025-08-18 15:26:16,2025-08-18 15:26:19
0.295,-0.065,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:26:19,2025-08-18 15:26:21
0.295,-0.065,0.3,x,10.0,True,1.0,0.307,2025-08-18 15:26:21,2025-08-18 15:26:23
0.295,-0.065,0.3,x,20.0,True,1.0,0.307,2025-08-18 15:26:23,2025-08-18 15:26:25
0.295,-0.065,0.3,x,0.0,True,1.0,0.307,2025-08-18 15:26:25,2025-08-18 15:26:27
0.295,-0.055,0.3,x,0.0,True,1.0,0.3051,2025-08-18 15:26:27,2025-08-18 15:26:28
0.295,-0.055,0.3,x,10.0,True,1.0,0.3051,2025-08-18 15:26:28,2025-08-18 15:26:30
0.295,-0.055,0.3,x,20.0,True,1.0,0.3051,2025-08-18 15:26:30,2025-08-18 15:26:32
0.295,-0.055,0.3,x,0.0,True,1.0,0.3051,2025-08-18 15:26:32,2025-08-18 15:26:34
0.295,-0.045,0.3,x,0.0,True,1.0,0.3034,2025-08-18 15:26:34,2025-08-18 15:26:36
0.295,-0.045,0.3,x,10.0,True,1.0,0.3034,2025-08-18 15:26:36,2025-08-18 15:26:38
0.295,-0.045,0.3,x,20.0,True,1.0,0.3034,2025-08-18 15:26:38,2025-08-18 15:26:40
0.295,-0.045,0.3,x,0.0,True,1.0,0.3034,2025-08-18 15:26:40,2025-08-18 15:26:42
0.295,-0.035,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:26:42,2025-08-18 15:26:43
0.295,-0.035,0.3,x,10.0,True,1.0,0.3021,2025-08-18 15:26:43,2025-08-18 15:26:45
0.295,-0.035,0.3,x,20.0,True,1.0,0.3021,2025-08-18 15:26:45,2025-08-18 15:26:47
0.295,-0.035,0.3,x,0.0,True,1.0,0.3021,2025-08-18 15:26:47,2025-08-18 15:26:49
0.295,-0.025,0.3,x,0.0,True,1.0,0.3011,2025-08-18 15:26:49,2025-08-18 15:26:51
0.295,-0.025,0.3,x,10.0,True,1.0,0.3011,2025-08-18 15:26:51,2025-08-18 15:26:53
0.295,-0.025,0.3,x,20.0,True,1.0,0.3011,2025-08-18 15:26:53,2025-08-18 15:26:55
0.295,-0.025,0.3,x,0.0,True,1.0,0.3011,2025-08-18 15:26:55,2025-08-18 15:26:57
0.295,-0.015,0.3,x,0.0,True,1.0,0.3005,2025-08-18 15:26:57,2025-08-18 15:26:59
0.295,-0.015,0.3,x,10.0,True,1.0,0.3005,2025-08-18 15:26:59,2025-08-18 15:27:00
0.295,-0.015,0.3,x,20.0,True,1.0,0.3005,2025-08-18 15:27:00,2025-08-18 15:27:02
0.295,-0.015,0.3,x,0.0,True,1.0,0.3005,2025-08-18 15:27:02,2025-08-18 15:27:05
0.295,-0.0050000000000000044,0.3,x,0.0,True,1.0,0.3001,2025-08-18 15:27:05,2025-08-18 15:27:06
0.295,-0.0050000000000000044,0.3,x,10.0,True,1.0,0.3001,2025-08-18 15:27:06,2025-08-18 15:27:08
0.295,-0.0050000000000000044,0.3,x,20.0,True,1.0,0.3001,2025-08-18 15:27:08,2025-08-18 15:27:10
0.295,-0.0050000000000000044,0.3,x,0.0,True,1.0,0.3001,2025-08-18 15:27:10,2025-08-18 15:27:12
0.295,0.0050000000000000044,0.3,x,0.0,True,1.0,0.3001,2025-08-18 15:27:12,2025-08-18 15:27:14
0.295,0.0050000000000000044,0.3,x,10.0,True,1.0,0.3001,2025-08-18 15:27:14,2025-08-18 15:27:16
0.295,0.0050000000000000044,0.3,x,20.0,True,1.0,0.3001,2025-08-18 15:27:16,2025-08-18 15:27:18
