idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:35:33.618799,0.001,140,140,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-33.618_000.png
2,2025-09-08T15:35:33.862929,0.251,140,140,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-33.862_001.png
3,2025-09-08T15:35:34.112736,0.501,140,140,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-34.112_002.png
4,2025-09-08T15:35:34.365739,0.751,140,140,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-34.365_003.png
5,2025-09-08T15:35:34.619675,1.001,19,19,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-34.618_004.png
6,2025-09-08T15:35:34.865318,1.251,19,19,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-34.864_005.png
7,2025-09-08T15:35:35.113092,1.501,19,19,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-35.112_006.png
8,2025-09-08T15:35:35.364940,1.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-35.364_007.png
9,2025-09-08T15:35:35.612675,2.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-35.612_008.png
10,2025-09-08T15:35:35.864428,2.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-35.863_009.png
11,2025-09-08T15:35:36.117467,2.5,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-36.117_010.png
12,2025-09-08T15:35:36.360570,2.751,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-36.360_011.png
13,2025-09-08T15:35:36.612947,3.0,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-36.612_012.png
14,2025-09-08T15:35:36.864779,3.251,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-36.864_013.png
15,2025-09-08T15:35:37.111280,3.501,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-37.110_014.png
16,2025-09-08T15:35:37.367969,3.751,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-37.367_015.png
17,2025-09-08T15:35:37.613409,4.001,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-37.612_016.png
18,2025-09-08T15:35:37.871242,4.251,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-37.870_017.png
19,2025-09-08T15:35:38.116418,4.501,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y12mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y12mm_2025-09-08_15-35-38.115_018.png
