idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-04T14:52:37.550147,0.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-37.549_000.png
2,2025-09-04T14:52:38.066266,0.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-38.065_001.png
3,2025-09-04T14:52:38.553507,1.002,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-38.552_002.png
4,2025-09-04T14:52:39.053254,1.502,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-39.052_003.png
5,2025-09-04T14:52:39.550419,2.002,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-39.549_004.png
6,2025-09-04T14:52:40.050243,2.502,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-40.049_005.png
7,2025-09-04T14:52:40.549807,3.001,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-40.549_006.png
8,2025-09-04T14:52:41.050420,3.5,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-41.049_007.png
9,2025-09-04T14:52:41.567149,4.002,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-41.566_008.png
10,2025-09-04T14:52:42.059400,4.501,o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z20mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z20mm_x390mm_y40mm_2025-09-04_14-52-42.058_009.png
