x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.005,True,1.0,0.005,2025-09-04 14:27:01.077,2025-09-04 14:27:23.704,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y0mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y0mm_ocr.csv,40
0.35,0.001,0.005,True,1.0,0.0051,2025-09-04 14:27:23.706,2025-09-04 14:27:43.947,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y1mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y1mm_ocr.csv,40
0.35,0.002,0.005,True,1.0,0.00539,2025-09-04 14:27:43.950,2025-09-04 14:28:04.215,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y2mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y2mm_ocr.csv,40
0.35,0.003,0.005,True,1.0,0.00583,2025-09-04 14:28:04.219,2025-09-04 14:28:24.480,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y3mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y3mm_ocr.csv,40
0.35,0.004,0.005,True,1.0,0.0064,2025-09-04 14:28:24.482,2025-09-04 14:28:44.748,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y4mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y4mm_ocr.csv,40
0.35,0.005,0.005,True,1.0,0.00707,2025-09-04 14:28:44.751,2025-09-04 14:29:05.013,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y5mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y5mm_ocr.csv,40
0.35,0.006,0.005,True,1.0,0.00781,2025-09-04 14:29:05.016,2025-09-04 14:29:25.282,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y6mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y6mm_ocr.csv,40
0.35,0.007,0.005,True,1.0,0.0086,2025-09-04 14:29:25.284,2025-09-04 14:29:45.548,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y7mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y7mm_ocr.csv,40
0.35,0.008,0.005,True,1.0,0.00943,2025-09-04 14:29:45.551,2025-09-04 14:30:05.813,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y8mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y8mm_ocr.csv,40
0.35,0.009000000000000001,0.005,True,1.0,0.0103,2025-09-04 14:30:05.816,2025-09-04 14:30:26.081,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y9mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y9mm_ocr.csv,40
0.35,0.01,0.005,True,1.0,0.01118,2025-09-04 14:30:26.086,2025-09-04 14:30:46.347,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y10mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y10mm_ocr.csv,40
0.35,0.011,0.005,True,1.0,0.01208,2025-09-04 14:30:46.349,2025-09-04 14:31:06.615,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y11mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y11mm_ocr.csv,40
0.35,0.012,0.005,True,1.0,0.013,2025-09-04 14:31:06.618,2025-09-04 14:31:26.880,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y12mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y12mm_ocr.csv,40
0.35,0.013000000000000001,0.005,True,1.0,0.01393,2025-09-04 14:31:26.883,2025-09-04 14:31:47.148,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y13mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y13mm_ocr.csv,40
0.35,0.014,0.005,True,1.0,0.01487,2025-09-04 14:31:47.151,2025-09-04 14:32:07.413,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y14mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y14mm_ocr.csv,40
0.35,0.015,0.005,True,1.0,0.01581,2025-09-04 14:32:07.416,2025-09-04 14:32:27.680,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y15mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y15mm_ocr.csv,40
0.35,0.016,0.005,True,1.0,0.01676,2025-09-04 14:32:27.683,2025-09-04 14:32:47.948,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y16mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y16mm_ocr.csv,40
0.35,0.017,0.005,True,1.0,0.01772,2025-09-04 14:32:47.951,2025-09-04 14:33:08.215,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y17mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y17mm_ocr.csv,40
0.35,0.018000000000000002,0.005,True,1.0,0.01868,2025-09-04 14:33:08.218,2025-09-04 14:33:28.482,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y18mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y18mm_ocr.csv,40
0.35,0.019,0.005,True,1.0,0.01965,2025-09-04 14:33:28.484,2025-09-04 14:33:48.749,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y19mm/raster_log_2025-09-04 14:26:59.028_z5mm_x350mm_y19mm_ocr.csv,40
0.351,0.019,0.005,False,-1.0,0.01967,,,,0
0.351,0.018000000000000002,0.005,False,-1.0,0.01871,,,,0
0.351,0.017,0.005,False,-1.0,0.01775,,,,0
0.351,0.016,0.005,False,-1.0,0.01679,,,,0
0.351,0.015,0.005,False,-1.0,0.01584,,,,0
0.351,0.014,0.005,False,-1.0,0.0149,,,,0
0.351,0.013000000000000001,0.005,False,-1.0,0.01396,,,,0
0.351,0.012,0.005,False,-1.0,0.01304,,,,0
0.351,0.011,0.005,False,-1.0,0.01212,,,,0
0.351,0.01,0.005,False,-1.0,0.01122,,,,0
0.351,0.009000000000000001,0.005,False,-1.0,0.01034,,,,0
0.351,0.008,0.005,False,-1.0,0.00949,,,,0
0.351,0.007,0.005,False,-1.0,0.00866,,,,0
0.351,0.006,0.005,False,-1.0,0.00787,,,,0
0.351,0.005,0.005,False,-1.0,0.00714,,,,0
0.351,0.004,0.005,False,-1.0,0.00648,,,,0
0.351,0.003,0.005,False,-1.0,0.00592,,,,0
0.351,0.002,0.005,False,-1.0,0.00548,,,,0
0.351,0.001,0.005,False,-1.0,0.0052,,,,0
0.351,0.0,0.005,False,-1.0,0.0051,,,,0
0.352,0.0,0.005,False,-1.0,0.00539,,,,0
0.352,0.001,0.005,False,-1.0,0.00548,,,,0
0.352,0.002,0.005,False,-1.0,0.00574,,,,0
0.352,0.003,0.005,False,-1.0,0.00616,,,,0
0.352,0.004,0.005,False,-1.0,0.00671,,,,0
0.352,0.005,0.005,False,-1.0,0.00735,,,,0
0.352,0.006,0.005,False,-1.0,0.00806,,,,0
0.352,0.007,0.005,False,-1.0,0.00883,,,,0
0.352,0.008,0.005,False,-1.0,0.00964,,,,0
0.352,0.009000000000000001,0.005,False,-1.0,0.01049,,,,0
0.352,0.01,0.005,False,-1.0,0.01136,,,,0
0.352,0.011,0.005,False,-1.0,0.01225,,,,0
0.352,0.012,0.005,False,-1.0,0.01315,,,,0
0.352,0.013000000000000001,0.005,False,-1.0,0.01407,,,,0
0.352,0.014,0.005,False,-1.0,0.015,,,,0
0.352,0.015,0.005,False,-1.0,0.01594,,,,0
