idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-04T11:39:22.280851,0.0,140,140,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-22.276_000.png
2,2025-09-04T11:39:22.787410,0.502,134,134,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-22.783_001.png
3,2025-09-04T11:39:23.285798,1.002,112,112,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-23.281_002.png
4,2025-09-04T11:39:23.780202,1.502,85,85,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-23.774_003.png
5,2025-09-04T11:39:24.289407,2.002,82,82,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-24.285_004.png
6,2025-09-04T11:39:24.784586,2.5,86,86,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-24.779_005.png
7,2025-09-04T11:39:25.294522,3.002,79,79,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-25.290_006.png
8,2025-09-04T11:39:25.784129,3.502,68,68,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-25.779_007.png
9,2025-09-04T11:39:26.285467,4.002,84,84,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-26.280_008.png
10,2025-09-04T11:39:26.793363,4.501,88,88,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-26.789_009.png
11,2025-09-04T11:39:27.290015,5.0,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-27.282_010.png
12,2025-09-04T11:39:27.798093,5.501,77,77,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-27.794_011.png
13,2025-09-04T11:39:28.290468,6.002,80,80,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-28.286_012.png
14,2025-09-04T11:39:28.784339,6.5,83,83,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-28.778_013.png
15,2025-09-04T11:39:29.292673,7.002,94,94,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-29.288_014.png
16,2025-09-04T11:39:29.781790,7.502,94,94,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-29.777_015.png
17,2025-09-04T11:39:30.289547,8.002,84,84,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-30.285_016.png
18,2025-09-04T11:39:30.787054,8.502,74,74,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z50mm/x350mm_y20mm/raster_log_2025-09-04 11:39:08.010_z50mm_x350mm_y20mm_2025-09-04_11-39-30.782_017.png
