idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:37:46.078880,0.001,53,53,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-46.078_000.png
2,2025-09-08T15:37:46.331076,0.25,82,82,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-46.330_001.png
3,2025-09-08T15:37:46.580381,0.501,82,82,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-46.579_002.png
4,2025-09-08T15:37:46.831786,0.751,48,48,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-46.831_003.png
5,2025-09-08T15:37:47.082413,1.001,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-47.081_004.png
6,2025-09-08T15:37:47.331484,1.251,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-47.331_005.png
7,2025-09-08T15:37:47.578843,1.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-47.578_006.png
8,2025-09-08T15:37:47.829779,1.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-47.829_007.png
9,2025-09-08T15:37:48.079626,2.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-48.079_008.png
10,2025-09-08T15:37:48.329409,2.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-48.328_009.png
11,2025-09-08T15:37:48.577978,2.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-48.577_010.png
12,2025-09-08T15:37:48.833367,2.75,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-48.832_011.png
13,2025-09-08T15:37:49.079103,3.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-49.078_012.png
14,2025-09-08T15:37:49.330031,3.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-49.329_013.png
15,2025-09-08T15:37:49.578678,3.5,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-49.577_014.png
16,2025-09-08T15:37:49.827745,3.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-49.827_015.png
17,2025-09-08T15:37:50.079537,4.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-50.079_016.png
18,2025-09-08T15:37:50.331788,4.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-50.331_017.png
19,2025-09-08T15:37:50.586741,4.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-50.586_018.png
20,2025-09-08T15:37:50.830541,4.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-50.829_019.png
21,2025-09-08T15:37:51.082613,5.0,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-51.082_020.png
22,2025-09-08T15:37:51.329703,5.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-51.329_021.png
23,2025-09-08T15:37:51.580936,5.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-51.580_022.png
24,2025-09-08T15:37:51.834933,5.75,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-51.834_023.png
25,2025-09-08T15:37:52.078250,6.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-52.077_024.png
26,2025-09-08T15:37:52.337427,6.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-52.336_025.png
27,2025-09-08T15:37:52.588178,6.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-52.587_026.png
28,2025-09-08T15:37:52.828657,6.751,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-52.828_027.png
29,2025-09-08T15:37:53.084812,7.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-53.084_028.png
30,2025-09-08T15:37:53.329650,7.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-53.329_029.png
31,2025-09-08T15:37:53.579788,7.501,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-53.579_030.png
32,2025-09-08T15:37:53.829345,7.751,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-53.828_031.png
33,2025-09-08T15:37:54.078072,8.001,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-54.077_032.png
34,2025-09-08T15:37:54.328448,8.251,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-54.327_033.png
35,2025-09-08T15:37:54.581276,8.5,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-54.580_034.png
36,2025-09-08T15:37:54.829590,8.751,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-54.829_035.png
37,2025-09-08T15:37:55.078754,9.001,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-55.078_036.png
38,2025-09-08T15:37:55.330155,9.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-55.329_037.png
39,2025-09-08T15:37:55.580503,9.5,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-55.580_038.png
40,2025-09-08T15:37:55.829334,9.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y15mm_2025-09-08_15-37-55.828_039.png
