x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.005,True,1.0,0.005,2025-09-08 15:56:02.728,2025-09-08 15:56:14.357,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y0mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y0mm_ocr.csv,18,"1735, 1743, 1817, 1804, 1804, 1797, 1775, 1735, 1901, 1869",1798.00,10,"15:56:07, 15:56:07, 15:56:08, 15:56:08, 15:56:09, 15:56:09, 15:56:10, 15:56:10, 15:56:11, 15:56:11"
0.35,0.005,0.005,True,1.0,0.00707,2025-09-08 15:56:14.360,2025-09-08 15:56:23.921,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y5mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y5mm_ocr.csv,18,"1488, 1560, 1586, 1575, 1555, 1558, 1604, 1633, 1603, 1589",1575.10,10,"15:56:16, 15:56:17, 15:56:17, 15:56:18, 15:56:18, 15:56:19, 15:56:19, 15:56:20, 15:56:20, 15:56:21"
0.35,0.01,0.005,True,1.0,0.01118,2025-09-08 15:56:23.925,2025-09-08 15:56:33.489,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y10mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y10mm_ocr.csv,18,"121, 86, 80, 91, 88, 88, 85, 93, 98, 89",91.90,10,"15:56:26, 15:56:27, 15:56:27, 15:56:28, 15:56:28, 15:56:29, 15:56:29, 15:56:30, 15:56:30, 15:56:31"
0.35,0.015,0.005,True,1.0,0.01581,2025-09-08 15:56:33.491,2025-09-08 15:56:43.057,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y15mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y15mm_ocr.csv,18,"3, 1, 2, 2, 2, 2, 1, 4, 0, 0",1.70,10,"15:56:36, 15:56:36, 15:56:37, 15:56:37, 15:56:38, 15:56:38, 15:56:39, 15:56:39, 15:56:40, 15:56:40"
0.35,0.02,0.005,True,1.0,0.02062,2025-09-08 15:56:43.060,2025-09-08 15:56:52.624,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y20mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y20mm_ocr.csv,18,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.00,10,"15:56:45, 15:56:46, 15:56:46, 15:56:47, 15:56:47, 15:56:48, 15:56:48, 15:56:49, 15:56:49, 15:56:50"
0.35,0.025,0.005,True,1.0,0.0255,2025-09-08 15:56:52.630,2025-09-08 15:57:02.190,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y25mm/raster_log_2025-09-08 15:56:00.688_z5mm_x350mm_y25mm_ocr.csv,18,"0, 0, 0, 1, 1, 0, 0, 0, 1, 0",0.30,10,"15:56:55, 15:56:55, 15:56:56, 15:56:56, 15:56:57, 15:56:57, 15:56:58, 15:56:58, 15:56:59, 15:56:59"
0.355,0.025,0.005,True,1.0,0.02598,2025-09-08 15:57:02.195,2025-09-08 15:57:11.755,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x355mm_y25mm/raster_log_2025-09-08 15:56:00.688_z5mm_x355mm_y25mm_ocr.csv,18,"1, 2, 1, 0, 0, 0, 0, 0, 0, 0",0.40,10,"15:57:04, 15:57:05, 15:57:05, 15:57:06, 15:57:06, 15:57:07, 15:57:07, 15:57:08, 15:57:08, 15:57:09"
0.355,0.02,0.005,True,1.0,0.02121,2025-09-08 15:57:11.759,2025-09-08 15:57:21.324,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x355mm_y20mm/raster_log_2025-09-08 15:56:00.688_z5mm_x355mm_y20mm_ocr.csv,18,"1, 1, 1, 0, 0, 0, 0, 0, 0, 0",0.30,10,"15:57:14, 15:57:14, 15:57:15, 15:57:15, 15:57:16, 15:57:16, 15:57:17, 15:57:17, 15:57:18, 15:57:18"
0.355,0.015,0.005,True,1.0,0.01658,2025-09-08 15:57:21.328,2025-09-08 15:57:30.890,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x355mm_y15mm/raster_log_2025-09-08 15:56:00.688_z5mm_x355mm_y15mm_ocr.csv,18,"0, 0, 0, 0, 0, 0, 1, 0, 0, 1",0.20,10,"15:57:23, 15:57:24, 15:57:24, 15:57:25, 15:57:25, 15:57:26, 15:57:26, 15:57:27, 15:57:27, 15:57:28"
0.355,0.01,0.005,True,1.0,0.01225,2025-09-08 15:57:30.893,2025-09-08 15:57:40.455,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x355mm_y10mm/raster_log_2025-09-08 15:56:00.688_z5mm_x355mm_y10mm_ocr.csv,18,"7, 10, 9, 15, 20, 11, 0, 13, 13, 8",10.60,10,"15:57:33, 15:57:34, 15:57:34, 15:57:35, 15:57:35, 15:57:36, 15:57:36, 15:57:37, 15:57:37, 15:57:38"
