x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.01,True,1.0,0.01,2025-09-04 14:48:54.373,2025-09-04 14:49:00.573,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-09-04 14:46:23.587_z10mm_x350mm_y0mm_ocr.csv,10
0.35,0.02,0.01,True,1.0,0.02236,2025-09-04 14:49:00.578,2025-09-04 14:49:06.428,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y20mm/raster_log_2025-09-04 14:46:23.587_z10mm_x350mm_y20mm_ocr.csv,10
0.35,0.04,0.01,True,1.0,0.04123,2025-09-04 14:49:06.433,2025-09-04 14:49:12.294,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y40mm/raster_log_2025-09-04 14:46:23.587_z10mm_x350mm_y40mm_ocr.csv,10
0.35,0.06,0.01,True,1.0,0.06083,2025-09-04 14:49:12.299,2025-09-04 14:49:18.160,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y60mm/raster_log_2025-09-04 14:46:23.587_z10mm_x350mm_y60mm_ocr.csv,10
0.35,0.08,0.01,True,1.0,0.08062,2025-09-04 14:49:18.166,2025-09-04 14:49:24.026,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y80mm/raster_log_2025-09-04 14:46:23.587_z10mm_x350mm_y80mm_ocr.csv,10
0.37,0.08,0.01,True,1.0,0.08307,2025-09-04 14:49:24.031,2025-09-04 14:49:29.893,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y80mm/raster_log_2025-09-04 14:46:23.587_z10mm_x370mm_y80mm_ocr.csv,10
0.37,0.06,0.01,True,1.0,0.06403,2025-09-04 14:49:29.899,2025-09-04 14:49:35.728,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y60mm/raster_log_2025-09-04 14:46:23.587_z10mm_x370mm_y60mm_ocr.csv,10
0.37,0.04,0.01,True,1.0,0.04583,2025-09-04 14:49:35.734,2025-09-04 14:49:41.561,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y40mm/raster_log_2025-09-04 14:46:23.587_z10mm_x370mm_y40mm_ocr.csv,10
0.37,0.02,0.01,True,1.0,0.03,2025-09-04 14:49:41.568,2025-09-04 14:49:47.394,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y20mm/raster_log_2025-09-04 14:46:23.587_z10mm_x370mm_y20mm_ocr.csv,10
0.37,0.0,0.01,True,1.0,0.02236,2025-09-04 14:49:47.399,2025-09-04 14:49:53.226,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y0mm/raster_log_2025-09-04 14:46:23.587_z10mm_x370mm_y0mm_ocr.csv,10
0.38999999999999996,0.0,0.01,True,1.0,0.04123,2025-09-04 14:49:53.231,2025-09-04 14:49:59.095,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y0mm/raster_log_2025-09-04 14:46:23.587_z10mm_x390mm_y0mm_ocr.csv,10
0.38999999999999996,0.02,0.01,True,1.0,0.04583,2025-09-04 14:49:59.099,2025-09-04 14:50:04.930,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y20mm/raster_log_2025-09-04 14:46:23.587_z10mm_x390mm_y20mm_ocr.csv,10
0.38999999999999996,0.04,0.01,True,1.0,0.05745,2025-09-04 14:50:04.935,2025-09-04 14:50:10.762,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y40mm/raster_log_2025-09-04 14:46:23.587_z10mm_x390mm_y40mm_ocr.csv,10
0.38999999999999996,0.06,0.01,True,1.0,0.0728,2025-09-04 14:50:10.777,2025-09-04 14:50:16.596,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y60mm/raster_log_2025-09-04 14:46:23.587_z10mm_x390mm_y60mm_ocr.csv,10
0.38999999999999996,0.08,0.01,True,1.0,0.09,2025-09-04 14:50:16.602,2025-09-04 14:50:22.430,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y80mm/raster_log_2025-09-04 14:46:23.587_z10mm_x390mm_y80mm_ocr.csv,10
0.41,0.08,0.01,True,1.0,0.1005,2025-09-04 14:50:22.445,2025-09-04 14:50:28.295,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x410mm_y80mm/raster_log_2025-09-04 14:46:23.587_z10mm_x410mm_y80mm_ocr.csv,10
0.41,0.06,0.01,True,1.0,0.08544,2025-09-04 14:50:28.299,2025-09-04 14:50:34.127,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x410mm_y60mm/raster_log_2025-09-04 14:46:23.587_z10mm_x410mm_y60mm_ocr.csv,10
0.41,0.04,0.01,True,1.0,0.0728,2025-09-04 14:50:34.133,2025-09-04 14:50:39.961,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x410mm_y40mm/raster_log_2025-09-04 14:46:23.587_z10mm_x410mm_y40mm_ocr.csv,10
0.41,0.02,0.01,True,1.0,0.06403,2025-09-04 14:50:39.966,2025-09-04 14:50:45.793,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x410mm_y20mm/raster_log_2025-09-04 14:46:23.587_z10mm_x410mm_y20mm_ocr.csv,10
0.41,0.0,0.01,True,1.0,0.06083,2025-09-04 14:50:45.797,2025-09-04 14:50:51.628,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x410mm_y0mm/raster_log_2025-09-04 14:46:23.587_z10mm_x410mm_y0mm_ocr.csv,10
0.43,0.0,0.01,True,1.0,0.08062,2025-09-04 14:50:51.637,2025-09-04 14:50:57.495,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x430mm_y0mm/raster_log_2025-09-04 14:46:23.587_z10mm_x430mm_y0mm_ocr.csv,10
