x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures,ocr_raw,ocr_mean,ocr_n,ocr_times
0.35,0.0,0.005,True,1.0,0.005,2025-09-04 14:46:25.602,2025-09-04 14:46:31.227,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y0mm/raster_log_2025-09-04 14:46:23.587_z5mm_x350mm_y0mm_ocr.csv,10,"1576, 1927, 2246, 2282, 2347, 2347",2120.83,6,"14:46:27, 14:46:27, 14:46:28, 14:46:28, 14:46:29, 14:46:29"
0.35,0.02,0.005,True,1.0,0.02062,2025-09-04 14:46:31.232,2025-09-04 14:46:37.092,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y20mm/raster_log_2025-09-04 14:46:23.587_z5mm_x350mm_y20mm_ocr.csv,10,"1168, 0, 0, 0, 0, 0",194.67,6,"14:46:33, 14:46:33, 14:46:34, 14:46:34, 14:46:35, 14:46:35"
0.35,0.04,0.005,True,1.0,0.04031,2025-09-04 14:46:37.099,2025-09-04 14:46:42.962,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y40mm/raster_log_2025-09-04 14:46:23.587_z5mm_x350mm_y40mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:46:39, 14:46:39, 14:46:40, 14:46:40, 14:46:41, 14:46:41"
0.35,0.06,0.005,True,1.0,0.06021,2025-09-04 14:46:42.967,2025-09-04 14:46:48.827,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y60mm/raster_log_2025-09-04 14:46:23.587_z5mm_x350mm_y60mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:46:44, 14:46:45, 14:46:45, 14:46:46, 14:46:46, 14:46:47"
0.35,0.08,0.005,True,1.0,0.08016,2025-09-04 14:46:48.834,2025-09-04 14:46:54.694,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y80mm/raster_log_2025-09-04 14:46:23.587_z5mm_x350mm_y80mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:46:50, 14:46:51, 14:46:51, 14:46:52, 14:46:52, 14:46:53"
0.37,0.08,0.005,True,1.0,0.08261,2025-09-04 14:46:54.700,2025-09-04 14:47:00.561,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y80mm/raster_log_2025-09-04 14:46:23.587_z5mm_x370mm_y80mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:46:56, 14:46:57, 14:46:57, 14:46:58, 14:46:58, 14:46:59"
0.37,0.06,0.005,True,1.0,0.06344,2025-09-04 14:47:00.566,2025-09-04 14:47:06.395,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y60mm/raster_log_2025-09-04 14:46:23.587_z5mm_x370mm_y60mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:47:02, 14:47:02, 14:47:03, 14:47:03, 14:47:04, 14:47:04"
0.37,0.04,0.005,True,1.0,0.045,2025-09-04 14:47:06.402,2025-09-04 14:47:12.229,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y40mm/raster_log_2025-09-04 14:46:23.587_z5mm_x370mm_y40mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:47:08, 14:47:08, 14:47:09, 14:47:09, 14:47:10, 14:47:10"
0.37,0.02,0.005,True,1.0,0.02872,2025-09-04 14:47:12.233,2025-09-04 14:47:18.061,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y20mm/raster_log_2025-09-04 14:46:23.587_z5mm_x370mm_y20mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:47:14, 14:47:14, 14:47:15, 14:47:15, 14:47:16, 14:47:16"
0.37,0.0,0.005,True,1.0,0.02062,2025-09-04 14:47:18.066,2025-09-04 14:47:23.894,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y0mm/raster_log_2025-09-04 14:46:23.587_z5mm_x370mm_y0mm_ocr.csv,10,"0, 0, 0, 0, 0, 0",0.00,6,"14:47:19, 14:47:20, 14:47:20, 14:47:21, 14:47:21, 14:47:22"
