idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:39:58.312885,0.0,53,53,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-58.312_000.png
2,2025-09-08T15:39:58.563398,0.251,53,53,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-58.562_001.png
3,2025-09-08T15:39:58.813391,0.501,72,72,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-58.812_002.png
4,2025-09-08T15:39:59.071542,0.751,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-59.070_003.png
5,2025-09-08T15:39:59.316334,1.001,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-59.315_004.png
6,2025-09-08T15:39:59.562860,1.251,0,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-59.562_005.png
7,2025-09-08T15:39:59.814376,1.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-39-59.813_006.png
8,2025-09-08T15:40:00.064126,1.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-00.063_007.png
9,2025-09-08T15:40:00.311100,2.0,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-00.310_008.png
10,2025-09-08T15:40:00.566005,2.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-00.565_009.png
11,2025-09-08T15:40:00.811432,2.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-00.810_010.png
12,2025-09-08T15:40:01.063350,2.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-01.062_011.png
13,2025-09-08T15:40:01.315907,3.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x362mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x362mm_y15mm_2025-09-08_15-40-01.315_012.png
