idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:38:10.150756,0.001,115,115,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-10.149_000.png
2,2025-09-08T15:38:10.401555,0.251,115,115,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-10.401_001.png
3,2025-09-08T15:38:10.646873,0.501,69,69,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-10.646_002.png
4,2025-09-08T15:38:10.897828,0.751,69,69,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-10.897_003.png
5,2025-09-08T15:38:11.146342,1.0,69,69,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-11.145_004.png
6,2025-09-08T15:38:11.396306,1.251,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-11.395_005.png
7,2025-09-08T15:38:11.644701,1.501,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-11.643_006.png
8,2025-09-08T15:38:11.902898,1.751,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-11.902_007.png
9,2025-09-08T15:38:12.148326,2.0,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-12.147_008.png
10,2025-09-08T15:38:12.402409,2.251,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-12.401_009.png
11,2025-09-08T15:38:12.644817,2.501,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-12.644_010.png
12,2025-09-08T15:38:12.898303,2.751,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-12.897_011.png
13,2025-09-08T15:38:13.144027,3.001,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-13.143_012.png
14,2025-09-08T15:38:13.394358,3.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-13.393_013.png
15,2025-09-08T15:38:13.643663,3.501,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-13.643_014.png
16,2025-09-08T15:38:13.896778,3.75,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-13.896_015.png
17,2025-09-08T15:38:14.146265,4.001,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-14.145_016.png
18,2025-09-08T15:38:14.395470,4.251,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-14.395_017.png
19,2025-09-08T15:38:14.644324,4.501,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-14.643_018.png
20,2025-09-08T15:38:14.894973,4.751,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-14.894_019.png
21,2025-09-08T15:38:15.148175,5.001,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-15.147_020.png
22,2025-09-08T15:38:15.395138,5.251,1,1,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-15.394_021.png
23,2025-09-08T15:38:15.652786,5.5,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-15.652_022.png
24,2025-09-08T15:38:15.893154,5.75,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-15.892_023.png
25,2025-09-08T15:38:16.145585,6.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-16.144_024.png
26,2025-09-08T15:38:16.399803,6.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-16.399_025.png
27,2025-09-08T15:38:16.648243,6.501,4,4,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-16.647_026.png
28,2025-09-08T15:38:16.898546,6.75,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-16.898_027.png
29,2025-09-08T15:38:17.143376,7.001,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-17.142_028.png
30,2025-09-08T15:38:17.394876,7.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-17.394_029.png
31,2025-09-08T15:38:17.650482,7.5,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-17.649_030.png
32,2025-09-08T15:38:17.895231,7.751,3,3,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-17.894_031.png
33,2025-09-08T15:38:18.146292,8.001,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-18.145_032.png
34,2025-09-08T15:38:18.396287,8.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-18.395_033.png
35,2025-09-08T15:38:18.648906,8.5,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x359mm_y9mm/raster_log_2025-09-08 15:34:05.221_z1mm_x359mm_y9mm_2025-09-08_15-38-18.648_034.png
