idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:36:21.852160,0.001,971,971,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-21.851_000.png
2,2025-09-08T15:36:22.098473,0.251,329,329,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-22.097_001.png
3,2025-09-08T15:36:22.351331,0.5,781,781,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-22.350_002.png
4,2025-09-08T15:36:22.595874,0.751,781,781,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-22.595_003.png
5,2025-09-08T15:36:22.854244,1.001,1702,1702,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-22.853_004.png
6,2025-09-08T15:36:23.097581,1.251,1702,1702,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-23.096_005.png
7,2025-09-08T15:36:23.353719,1.5,2395,2395,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-23.352_006.png
8,2025-09-08T15:36:23.598411,1.751,2576,2576,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-23.597_007.png
9,2025-09-08T15:36:23.852184,2.001,2576,2576,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-23.851_008.png
10,2025-09-08T15:36:24.109215,2.251,2644,2644,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-24.108_009.png
11,2025-09-08T15:36:24.348171,2.501,2644,2644,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x353mm_y0mm/raster_log_2025-09-08 15:34:05.221_z1mm_x353mm_y0mm_2025-09-08_15-36-24.347_010.png
