x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.005,True,1.0,0.005,2025-09-08 13:12:03.358,2025-09-08 13:12:11.992,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y0mm/raster_log_2025-09-08 13:12:01.354_z5mm_x350mm_y0mm_ocr.csv,16
0.35,0.01,0.005,True,1.0,0.01118,2025-09-08 13:12:11.996,2025-09-08 13:12:20.725,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y10mm/raster_log_2025-09-08 13:12:01.354_z5mm_x350mm_y10mm_ocr.csv,16
0.35,0.02,0.005,True,1.0,0.02062,2025-09-08 13:12:20.729,2025-09-08 13:12:29.457,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y20mm/raster_log_2025-09-08 13:12:01.354_z5mm_x350mm_y20mm_ocr.csv,16
0.35,0.03,0.005,True,1.0,0.03041,2025-09-08 13:12:29.461,2025-09-08 13:12:38.191,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x350mm_y30mm/raster_log_2025-09-08 13:12:01.354_z5mm_x350mm_y30mm_ocr.csv,16
0.36,0.03,0.005,True,1.0,0.03202,2025-09-08 13:12:38.195,2025-09-08 13:12:46.925,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x360mm_y30mm/raster_log_2025-09-08 13:12:01.354_z5mm_x360mm_y30mm_ocr.csv,16
0.36,0.02,0.005,True,1.0,0.02291,2025-09-08 13:12:46.928,2025-09-08 13:12:55.659,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x360mm_y20mm/raster_log_2025-09-08 13:12:01.354_z5mm_x360mm_y20mm_ocr.csv,16
0.36,0.01,0.005,True,1.0,0.015,2025-09-08 13:12:55.663,2025-09-08 13:13:04.391,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x360mm_y10mm/raster_log_2025-09-08 13:12:01.354_z5mm_x360mm_y10mm_ocr.csv,16
0.36,0.0,0.005,True,1.0,0.01118,2025-09-08 13:13:04.393,2025-09-08 13:13:13.123,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x360mm_y0mm/raster_log_2025-09-08 13:12:01.354_z5mm_x360mm_y0mm_ocr.csv,16
0.37,0.0,0.005,True,1.0,0.02062,2025-09-08 13:13:13.127,2025-09-08 13:13:21.859,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y0mm/raster_log_2025-09-08 13:12:01.354_z5mm_x370mm_y0mm_ocr.csv,16
0.37,0.01,0.005,True,1.0,0.02291,2025-09-08 13:13:21.862,2025-09-08 13:13:30.525,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y10mm/raster_log_2025-09-08 13:12:01.354_z5mm_x370mm_y10mm_ocr.csv,16
0.37,0.02,0.005,True,1.0,0.02872,2025-09-08 13:13:30.530,2025-09-08 13:13:39.190,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y20mm/raster_log_2025-09-08 13:12:01.354_z5mm_x370mm_y20mm_ocr.csv,16
0.37,0.03,0.005,True,1.0,0.0364,2025-09-08 13:13:39.194,2025-09-08 13:13:47.859,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x370mm_y30mm/raster_log_2025-09-08 13:12:01.354_z5mm_x370mm_y30mm_ocr.csv,16
0.38,0.03,0.005,True,1.0,0.04272,2025-09-08 13:13:47.863,2025-09-08 13:13:56.592,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x380mm_y30mm/raster_log_2025-09-08 13:12:01.354_z5mm_x380mm_y30mm_ocr.csv,16
0.38,0.02,0.005,True,1.0,0.0364,2025-09-08 13:13:56.598,2025-09-08 13:14:05.258,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x380mm_y20mm/raster_log_2025-09-08 13:12:01.354_z5mm_x380mm_y20mm_ocr.csv,16
0.38,0.01,0.005,True,1.0,0.03202,2025-09-08 13:14:05.262,2025-09-08 13:14:13.925,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x380mm_y10mm/raster_log_2025-09-08 13:12:01.354_z5mm_x380mm_y10mm_ocr.csv,16
0.38,0.0,0.005,True,1.0,0.03041,2025-09-08 13:14:13.929,2025-09-08 13:14:22.592,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z5mm/x380mm_y0mm/raster_log_2025-09-08 13:12:01.354_z5mm_x380mm_y0mm_ocr.csv,16
