x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.01,True,1.0,0.01,2025-09-08 13:14:25.518,2025-09-08 13:14:34.459,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-09-08 13:12:01.354_z10mm_x350mm_y0mm_ocr.csv,16
0.35,0.01,0.01,True,1.0,0.01414,2025-09-08 13:14:34.462,2025-09-08 13:14:43.192,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y10mm/raster_log_2025-09-08 13:12:01.354_z10mm_x350mm_y10mm_ocr.csv,16
0.35,0.02,0.01,True,1.0,0.02236,2025-09-08 13:14:43.195,2025-09-08 13:14:51.925,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y20mm/raster_log_2025-09-08 13:12:01.354_z10mm_x350mm_y20mm_ocr.csv,16
0.35,0.03,0.01,True,1.0,0.03162,2025-09-08 13:14:51.929,2025-09-08 13:15:00.659,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y30mm/raster_log_2025-09-08 13:12:01.354_z10mm_x350mm_y30mm_ocr.csv,16
0.36,0.03,0.01,True,1.0,0.03317,2025-09-08 13:15:00.663,2025-09-08 13:15:09.392,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y30mm/raster_log_2025-09-08 13:12:01.354_z10mm_x360mm_y30mm_ocr.csv,16
0.36,0.02,0.01,True,1.0,0.02449,2025-09-08 13:15:09.395,2025-09-08 13:15:18.125,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y20mm/raster_log_2025-09-08 13:12:01.354_z10mm_x360mm_y20mm_ocr.csv,16
0.36,0.01,0.01,True,1.0,0.01732,2025-09-08 13:15:18.128,2025-09-08 13:15:26.858,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y10mm/raster_log_2025-09-08 13:12:01.354_z10mm_x360mm_y10mm_ocr.csv,16
0.36,0.0,0.01,True,1.0,0.01414,2025-09-08 13:15:26.862,2025-09-08 13:15:35.592,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y0mm/raster_log_2025-09-08 13:12:01.354_z10mm_x360mm_y0mm_ocr.csv,16
0.37,0.0,0.01,True,1.0,0.02236,2025-09-08 13:15:35.595,2025-09-08 13:15:44.325,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y0mm/raster_log_2025-09-08 13:12:01.354_z10mm_x370mm_y0mm_ocr.csv,16
0.37,0.01,0.01,True,1.0,0.02449,2025-09-08 13:15:44.328,2025-09-08 13:15:52.992,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y10mm/raster_log_2025-09-08 13:12:01.354_z10mm_x370mm_y10mm_ocr.csv,16
0.37,0.02,0.01,True,1.0,0.03,2025-09-08 13:15:52.996,2025-09-08 13:16:01.657,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y20mm/raster_log_2025-09-08 13:12:01.354_z10mm_x370mm_y20mm_ocr.csv,16
0.37,0.03,0.01,True,1.0,0.03742,2025-09-08 13:16:01.661,2025-09-08 13:16:10.324,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y30mm/raster_log_2025-09-08 13:12:01.354_z10mm_x370mm_y30mm_ocr.csv,16
0.38,0.03,0.01,True,1.0,0.04359,2025-09-08 13:16:10.327,2025-09-08 13:16:19.056,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y30mm/raster_log_2025-09-08 13:12:01.354_z10mm_x380mm_y30mm_ocr.csv,16
0.38,0.02,0.01,True,1.0,0.03742,2025-09-08 13:16:19.060,2025-09-08 13:16:27.725,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y20mm/raster_log_2025-09-08 13:12:01.354_z10mm_x380mm_y20mm_ocr.csv,16
0.38,0.01,0.01,True,1.0,0.03317,2025-09-08 13:16:27.730,2025-09-08 13:16:36.390,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y10mm/raster_log_2025-09-08 13:12:01.354_z10mm_x380mm_y10mm_ocr.csv,16
0.38,0.0,0.01,True,1.0,0.03162,2025-09-08 13:16:36.394,2025-09-08 13:16:45.058,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y0mm/raster_log_2025-09-08 13:12:01.354_z10mm_x380mm_y0mm_ocr.csv,16
