x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.3,True,1.0,0.3,2025-09-04 11:30:27.310,2025-09-04 11:30:38.187,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x350mm_y0mm/raster_log_2025-09-04 11:30:25.252_z300mm_x350mm_y0mm_ocr.csv,18
0.35,0.05,0.3,True,1.0,0.30414,2025-09-04 11:30:38.195,2025-09-04 11:30:48.239,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x350mm_y50mm/raster_log_2025-09-04 11:30:25.252_z300mm_x350mm_y50mm_ocr.csv,18
0.35,0.1,0.3,True,1.0,0.31623,2025-09-04 11:30:48.248,2025-09-04 11:30:58.273,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x350mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x350mm_y100mm_ocr.csv,18
0.35,0.15000000000000002,0.3,True,1.0,0.33541,2025-09-04 11:30:58.280,2025-09-04 11:31:08.307,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x350mm_y150mm/raster_log_2025-09-04 11:30:25.252_z300mm_x350mm_y150mm_ocr.csv,18
0.39999999999999997,0.15000000000000002,0.3,True,1.0,0.33912,2025-09-04 11:31:08.314,2025-09-04 11:31:18.574,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x400mm_y150mm/raster_log_2025-09-04 11:30:25.252_z300mm_x400mm_y150mm_ocr.csv,18
0.39999999999999997,0.1,0.3,True,1.0,0.32016,2025-09-04 11:31:18.581,2025-09-04 11:31:28.607,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x400mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x400mm_y100mm_ocr.csv,18
0.39999999999999997,0.05,0.3,True,1.0,0.30822,2025-09-04 11:31:28.614,2025-09-04 11:31:38.640,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x400mm_y50mm/raster_log_2025-09-04 11:30:25.252_z300mm_x400mm_y50mm_ocr.csv,18
0.39999999999999997,0.0,0.3,True,1.0,0.30414,2025-09-04 11:31:38.647,2025-09-04 11:31:48.607,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x400mm_y0mm/raster_log_2025-09-04 11:30:25.252_z300mm_x400mm_y0mm_ocr.csv,18
0.44999999999999996,0.0,0.3,True,1.0,0.31623,2025-09-04 11:31:48.618,2025-09-04 11:31:58.872,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x450mm_y0mm/raster_log_2025-09-04 11:30:25.252_z300mm_x450mm_y0mm_ocr.csv,18
0.44999999999999996,0.05,0.3,True,1.0,0.32016,2025-09-04 11:31:58.879,2025-09-04 11:32:08.907,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x450mm_y50mm/raster_log_2025-09-04 11:30:25.252_z300mm_x450mm_y50mm_ocr.csv,18
0.44999999999999996,0.1,0.3,True,1.0,0.33166,2025-09-04 11:32:08.914,2025-09-04 11:32:18.788,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x450mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x450mm_y100mm_ocr.csv,18
0.44999999999999996,0.15000000000000002,0.3,True,1.0,0.35,2025-09-04 11:32:18.794,2025-09-04 11:32:28.670,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x450mm_y150mm/raster_log_2025-09-04 11:30:25.252_z300mm_x450mm_y150mm_ocr.csv,18
0.5,0.15000000000000002,0.3,True,1.0,0.36742,2025-09-04 11:32:28.678,2025-09-04 11:32:38.940,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y150mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y150mm_ocr.csv,18
0.5,0.1,0.3,True,1.0,0.35,2025-09-04 11:32:38.947,2025-09-04 11:32:48.819,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y100mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y100mm_ocr.csv,18
0.5,0.05,0.3,True,1.0,0.33912,2025-09-04 11:32:48.832,2025-09-04 11:32:58.699,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y50mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y50mm_ocr.csv,18
0.5,0.0,0.3,True,1.0,0.33541,2025-09-04 11:32:58.707,2025-09-04 11:33:08.556,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z300mm/x500mm_y0mm/raster_log_2025-09-04 11:30:25.252_z300mm_x500mm_y0mm_ocr.csv,18
