x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.015,True,1.0,0.015,2025-09-04 14:18:54.188,2025-09-04 14:19:05.137,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x350mm_y0mm/raster_log_2025-09-04 14:14:18.768_z15mm_x350mm_y0mm_ocr.csv,20
0.35,0.01,0.015,True,1.0,0.01803,2025-09-04 14:19:05.140,2025-09-04 14:19:15.846,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x350mm_y10mm/raster_log_2025-09-04 14:14:18.768_z15mm_x350mm_y10mm_ocr.csv,20
0.35,0.02,0.015,True,1.0,0.025,2025-09-04 14:19:15.850,2025-09-04 14:19:26.581,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x350mm_y20mm/raster_log_2025-09-04 14:14:18.768_z15mm_x350mm_y20mm_ocr.csv,20
0.35,0.03,0.015,True,1.0,0.03354,2025-09-04 14:19:26.585,2025-09-04 14:19:37.314,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x350mm_y30mm/raster_log_2025-09-04 14:14:18.768_z15mm_x350mm_y30mm_ocr.csv,20
0.35,0.04,0.015,True,1.0,0.04272,2025-09-04 14:19:37.317,2025-09-04 14:19:48.048,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x350mm_y40mm/raster_log_2025-09-04 14:14:18.768_z15mm_x350mm_y40mm_ocr.csv,20
0.36,0.04,0.015,True,1.0,0.04387,2025-09-04 14:19:48.052,2025-09-04 14:19:58.782,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x360mm_y40mm/raster_log_2025-09-04 14:14:18.768_z15mm_x360mm_y40mm_ocr.csv,20
0.36,0.03,0.015,True,1.0,0.035,2025-09-04 14:19:58.785,2025-09-04 14:20:09.515,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x360mm_y30mm/raster_log_2025-09-04 14:14:18.768_z15mm_x360mm_y30mm_ocr.csv,20
0.36,0.02,0.015,True,1.0,0.02693,2025-09-04 14:20:09.519,2025-09-04 14:20:20.247,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x360mm_y20mm/raster_log_2025-09-04 14:14:18.768_z15mm_x360mm_y20mm_ocr.csv,20
0.36,0.01,0.015,True,1.0,0.02062,2025-09-04 14:20:20.251,2025-09-04 14:20:30.981,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x360mm_y10mm/raster_log_2025-09-04 14:14:18.768_z15mm_x360mm_y10mm_ocr.csv,20
0.36,0.0,0.015,True,1.0,0.01803,2025-09-04 14:20:30.985,2025-09-04 14:20:41.714,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x360mm_y0mm/raster_log_2025-09-04 14:14:18.768_z15mm_x360mm_y0mm_ocr.csv,20
0.37,0.0,0.015,True,1.0,0.025,2025-09-04 14:20:41.718,2025-09-04 14:20:52.448,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x370mm_y0mm/raster_log_2025-09-04 14:14:18.768_z15mm_x370mm_y0mm_ocr.csv,20
0.37,0.01,0.015,True,1.0,0.02693,2025-09-04 14:20:52.451,2025-09-04 14:21:03.115,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x370mm_y10mm/raster_log_2025-09-04 14:14:18.768_z15mm_x370mm_y10mm_ocr.csv,20
0.37,0.02,0.015,True,1.0,0.03202,2025-09-04 14:21:03.119,2025-09-04 14:21:13.848,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x370mm_y20mm/raster_log_2025-09-04 14:14:18.768_z15mm_x370mm_y20mm_ocr.csv,20
0.37,0.03,0.015,True,1.0,0.03905,2025-09-04 14:21:13.852,2025-09-04 14:21:24.515,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x370mm_y30mm/raster_log_2025-09-04 14:14:18.768_z15mm_x370mm_y30mm_ocr.csv,20
0.37,0.04,0.015,True,1.0,0.04717,2025-09-04 14:21:24.521,2025-09-04 14:21:35.182,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x370mm_y40mm/raster_log_2025-09-04 14:14:18.768_z15mm_x370mm_y40mm_ocr.csv,20
0.38,0.04,0.015,True,1.0,0.0522,2025-09-04 14:21:35.185,2025-09-04 14:21:45.915,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x380mm_y40mm/raster_log_2025-09-04 14:14:18.768_z15mm_x380mm_y40mm_ocr.csv,20
0.38,0.03,0.015,True,1.0,0.045,2025-09-04 14:21:45.918,2025-09-04 14:21:56.581,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x380mm_y30mm/raster_log_2025-09-04 14:14:18.768_z15mm_x380mm_y30mm_ocr.csv,20
0.38,0.02,0.015,True,1.0,0.03905,2025-09-04 14:21:56.586,2025-09-04 14:22:07.247,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x380mm_y20mm/raster_log_2025-09-04 14:14:18.768_z15mm_x380mm_y20mm_ocr.csv,20
0.38,0.01,0.015,True,1.0,0.035,2025-09-04 14:22:07.251,2025-09-04 14:22:17.915,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x380mm_y10mm/raster_log_2025-09-04 14:14:18.768_z15mm_x380mm_y10mm_ocr.csv,20
0.38,0.0,0.015,True,1.0,0.03354,2025-09-04 14:22:17.919,2025-09-04 14:22:28.581,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x380mm_y0mm/raster_log_2025-09-04 14:14:18.768_z15mm_x380mm_y0mm_ocr.csv,20
0.38999999999999996,0.0,0.015,True,1.0,0.04272,2025-09-04 14:22:28.585,2025-09-04 14:22:39.313,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z15mm/x390mm_y0mm/raster_log_2025-09-04 14:14:18.768_z15mm_x390mm_y0mm_ocr.csv,20
