x,y,z,reachable,fraction,radial_distance,time_start,time_end,ocr_series_csv,n_captures
0.35,0.0,0.01,True,1.0,0.01,2025-09-04 14:14:20.782,2025-09-04 14:14:31.755,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y0mm/raster_log_2025-09-04 14:14:18.768_z10mm_x350mm_y0mm_ocr.csv,20
0.35,0.01,0.01,True,1.0,0.01414,2025-09-04 14:14:31.762,2025-09-04 14:14:42.490,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y10mm/raster_log_2025-09-04 14:14:18.768_z10mm_x350mm_y10mm_ocr.csv,20
0.35,0.02,0.01,True,1.0,0.02236,2025-09-04 14:14:42.494,2025-09-04 14:14:53.224,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y20mm/raster_log_2025-09-04 14:14:18.768_z10mm_x350mm_y20mm_ocr.csv,20
0.35,0.03,0.01,True,1.0,0.03162,2025-09-04 14:14:53.229,2025-09-04 14:15:03.957,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y30mm/raster_log_2025-09-04 14:14:18.768_z10mm_x350mm_y30mm_ocr.csv,20
0.35,0.04,0.01,True,1.0,0.04123,2025-09-04 14:15:03.963,2025-09-04 14:15:14.690,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x350mm_y40mm/raster_log_2025-09-04 14:14:18.768_z10mm_x350mm_y40mm_ocr.csv,20
0.36,0.04,0.01,True,1.0,0.04243,2025-09-04 14:15:14.694,2025-09-04 14:15:25.423,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y40mm/raster_log_2025-09-04 14:14:18.768_z10mm_x360mm_y40mm_ocr.csv,20
0.36,0.03,0.01,True,1.0,0.03317,2025-09-04 14:15:25.430,2025-09-04 14:15:36.146,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y30mm/raster_log_2025-09-04 14:14:18.768_z10mm_x360mm_y30mm_ocr.csv,20
0.36,0.02,0.01,True,1.0,0.02449,2025-09-04 14:15:36.151,2025-09-04 14:15:46.880,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y20mm/raster_log_2025-09-04 14:14:18.768_z10mm_x360mm_y20mm_ocr.csv,20
0.36,0.01,0.01,True,1.0,0.01732,2025-09-04 14:15:46.884,2025-09-04 14:15:57.615,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y10mm/raster_log_2025-09-04 14:14:18.768_z10mm_x360mm_y10mm_ocr.csv,20
0.36,0.0,0.01,True,1.0,0.01414,2025-09-04 14:15:57.619,2025-09-04 14:16:08.280,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x360mm_y0mm/raster_log_2025-09-04 14:14:18.768_z10mm_x360mm_y0mm_ocr.csv,20
0.37,0.0,0.01,True,1.0,0.02236,2025-09-04 14:16:08.284,2025-09-04 14:16:19.013,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y0mm/raster_log_2025-09-04 14:14:18.768_z10mm_x370mm_y0mm_ocr.csv,20
0.37,0.01,0.01,True,1.0,0.02449,2025-09-04 14:16:19.016,2025-09-04 14:16:29.680,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y10mm/raster_log_2025-09-04 14:14:18.768_z10mm_x370mm_y10mm_ocr.csv,20
0.37,0.02,0.01,True,1.0,0.03,2025-09-04 14:16:29.684,2025-09-04 14:16:40.347,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y20mm/raster_log_2025-09-04 14:14:18.768_z10mm_x370mm_y20mm_ocr.csv,20
0.37,0.03,0.01,True,1.0,0.03742,2025-09-04 14:16:40.353,2025-09-04 14:16:51.015,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y30mm/raster_log_2025-09-04 14:14:18.768_z10mm_x370mm_y30mm_ocr.csv,20
0.37,0.04,0.01,True,1.0,0.04583,2025-09-04 14:16:51.018,2025-09-04 14:17:01.681,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x370mm_y40mm/raster_log_2025-09-04 14:14:18.768_z10mm_x370mm_y40mm_ocr.csv,20
0.38,0.04,0.01,True,1.0,0.05099,2025-09-04 14:17:01.685,2025-09-04 14:17:12.414,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y40mm/raster_log_2025-09-04 14:14:18.768_z10mm_x380mm_y40mm_ocr.csv,20
0.38,0.03,0.01,True,1.0,0.04359,2025-09-04 14:17:12.416,2025-09-04 14:17:23.082,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y30mm/raster_log_2025-09-04 14:14:18.768_z10mm_x380mm_y30mm_ocr.csv,20
0.38,0.02,0.01,True,1.0,0.03742,2025-09-04 14:17:23.085,2025-09-04 14:17:33.748,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y20mm/raster_log_2025-09-04 14:14:18.768_z10mm_x380mm_y20mm_ocr.csv,20
0.38,0.01,0.01,True,1.0,0.03317,2025-09-04 14:17:33.752,2025-09-04 14:17:44.415,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y10mm/raster_log_2025-09-04 14:14:18.768_z10mm_x380mm_y10mm_ocr.csv,20
0.38,0.0,0.01,True,1.0,0.03162,2025-09-04 14:17:44.419,2025-09-04 14:17:55.082,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x380mm_y0mm/raster_log_2025-09-04 14:14:18.768_z10mm_x380mm_y0mm_ocr.csv,20
0.38999999999999996,0.0,0.01,True,1.0,0.04123,2025-09-04 14:17:55.085,2025-09-04 14:18:05.813,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y0mm/raster_log_2025-09-04 14:14:18.768_z10mm_x390mm_y0mm_ocr.csv,20
0.38999999999999996,0.01,0.01,True,1.0,0.04243,2025-09-04 14:18:05.817,2025-09-04 14:18:16.481,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y10mm/raster_log_2025-09-04 14:14:18.768_z10mm_x390mm_y10mm_ocr.csv,20
0.38999999999999996,0.02,0.01,True,1.0,0.04583,2025-09-04 14:18:16.485,2025-09-04 14:18:27.148,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y20mm/raster_log_2025-09-04 14:14:18.768_z10mm_x390mm_y20mm_ocr.csv,20
0.38999999999999996,0.03,0.01,True,1.0,0.05099,2025-09-04 14:18:27.151,2025-09-04 14:18:37.813,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y30mm/raster_log_2025-09-04 14:14:18.768_z10mm_x390mm_y30mm_ocr.csv,20
0.38999999999999996,0.04,0.01,True,1.0,0.05745,2025-09-04 14:18:37.817,2025-09-04 14:18:48.483,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z10mm/x390mm_y40mm/raster_log_2025-09-04 14:14:18.768_z10mm_x390mm_y40mm_ocr.csv,20
