idx,t_iso,elapsed_s,ocr_text,extracted_number,img_path
1,2025-09-08T15:40:10.357196,0.0,45,45,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-10.356_000.png
2,2025-09-08T15:40:10.595250,0.251,57,57,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-10.594_001.png
3,2025-09-08T15:40:10.846988,0.501,57,57,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-10.846_002.png
4,2025-09-08T15:40:11.095623,0.751,27,27,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-11.095_003.png
5,2025-09-08T15:40:11.347064,1.001,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-11.346_004.png
6,2025-09-08T15:40:11.596435,1.251,2,2,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-11.595_005.png
7,2025-09-08T15:40:11.845108,1.5,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-11.844_006.png
8,2025-09-08T15:40:12.096595,1.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-12.096_007.png
9,2025-09-08T15:40:12.353793,2.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-12.353_008.png
10,2025-09-08T15:40:12.600187,2.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-12.599_009.png
11,2025-09-08T15:40:12.856046,2.501,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-12.855_010.png
12,2025-09-08T15:40:13.102272,2.751,oo,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-13.101_011.png
13,2025-09-08T15:40:13.344805,3.001,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-13.344_012.png
14,2025-09-08T15:40:13.595068,3.251,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-13.594_013.png
15,2025-09-08T15:40:13.848845,3.5,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-13.848_014.png
16,2025-09-08T15:40:14.095861,3.751,0o,0,/home/hannah_kunze/catkin_ws/raster_results/screenshots/z1mm/x365mm_y15mm/raster_log_2025-09-08 15:34:05.221_z1mm_x365mm_y15mm_2025-09-08_15-40-14.095_015.png
